query_id,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,late_ratio,ground_truth
593d7dc3-ab20-4680-b599-d7ae5cccb299,1,1,1,1,0,sitting
618d77d8-3a45-46d9-b8b2-6007a1a075ca,1,1,1,1,0,pushing
c20d5b21-f97d-41f2-acbf-9e1a43aacbb2,1,1,1,1,0,standing
667bfea4-40f5-42ad-b349-17f9fa6f490f,1,1,1,1,0,pocket_in
7fb54c49-c8fc-42a7-93b0-59a72beb8855,1,1,1,1,0,transferring_object
96e87d02-9545-4873-9364-44f5fc666668,0,0,1,1,0,throwing
2119d548-8228-40b1-a375-8d585f2cfb05,1,1,1,1,0,drinking
173fc6ea-9a3b-4406-92f8-2fa9de2ac7bf,1,1,1,1,0,crouching
72cc3f97-1501-4f1e-81e2-d1e05dee0bfe,1,1,1,1,0,Carrying_light
19099952-2f49-4505-9152-a753f300cf95,1,1,1,1,0,pushing
3f90652d-7d79-4773-84cd-eb743a089109,1,1,1,1,0,looking_around
d3e0b7f2-6b5e-4506-92e1-7354b16a20c9,1,1,1,1,0,opening
946e8976-730d-4d4d-aa2f-00bcd0e59e5d,0,0,0,0,0,33
444a387d-35f1-4a0b-9a4a-9300aac4215d,0,1,1,1,0,crouching
24ed73eb-fa57-4fe1-98d0-ad7653d7ee53,1,1,1,1,0,walking
e8e22444-821f-4706-86ec-e536fc2c6c69,0,1,1,1,0,checking_time
06586825-6250-47ba-85aa-18553ae17ca6,1,1,1,1,0,checking_time
bd8901a0-e369-4b72-bdf1-05a41d00a5cc,1,1,1,1,0,kicking
d6da87e1-93d5-4e0f-aca8-381e985f09aa,1,1,1,1,0,waving_hand
5af863b1-0f3a-4d76-aa71-0a974dde03db,0,1,1,1,0,checking_time
5846ebe5-5def-4e53-b78e-47256e2cd7ef,1,1,1,1,0,transferring_object
6fe33453-f48c-479e-8756-816632cbaadc,1,1,1,1,0,sitting_down
a701f6e8-b1a8-4fd3-823f-786e24ed1a67,1,1,1,1,0,Carrying_light
10b64447-b5bb-42ee-a16b-cdaf2f19515c,1,1,1,1,0,carrying
3fdbc014-ff5f-45f2-b4d1-e286a493bf9a,1,1,1,1,0,waving_hand
1e4743c4-a3c6-449b-8d87-a671cbcfad58,1,1,1,1,0,pocket_in
00e85d8d-15b9-4c4b-aac3-903a58731f1a,1,1,1,1,0,pushing
40971b9b-ef17-46c9-ac09-a77ec92b694b,0,0,0,0,0,14
577c19c3-a7b3-4c18-a0d7-12d5a130f9dc,1,1,1,1,0,using_pc
225bee60-0adf-40ac-954f-961cf5d6c012,1,1,1,1,0,drinking
2b75f4c6-6cc2-4121-aede-287326966a3b,1,1,1,1,0,running
ffc4cc4c-bfba-4a48-a6f3-db1b22ac80da,1,1,1,1,0,pointing
c2a60008-f79c-44b9-809f-840e5b9bf145,1,1,1,1,0,pushing
8fb81f1c-d0d0-46a4-b026-d056420261c2,0,1,1,1,0,sitting
bd6f6b56-822a-4ada-9378-84b4df08a2d0,1,1,1,1,0,looking_around
2d9ff935-5f7b-420e-8efd-14765bcace59,1,1,1,1,0,waving_hand
fcd7c66c-7d88-41c2-9287-46a478629549,0,1,1,1,0,pocket_in
d4ae906a-5df0-4b94-b656-d650984d7f53,1,1,1,1,0,sitting_down
5bb05605-6c6b-4138-99c9-e612cecfb11a,1,1,1,1,0,throwing
81f3ab2c-4796-44a0-9ada-f1e1e5f66f96,1,1,1,1,0,loitering
5239dc1f-acf4-4e34-ae25-dab10c7a81df,1,1,1,1,0,pocket_in
3658db49-5058-4747-8918-2beee7b14c10,1,1,1,1,0,fall
86be6740-0bac-447a-a589-b4ba68b29179,0,0,0,1,0,Carrying_light
738c7005-bc3a-4912-ba1e-8ff374059b1a,0,0,0,0,0,0
56a35c38-cb7b-4b08-82fc-a7d54f1fc1ab,0,1,1,1,0,pushing
c2b95240-d0b5-41a1-9a5a-b9ee263bcb90,0,1,1,1,0,Carrying_light
2f3df308-30b5-4f5d-a4a3-eae71cc91a56,0,1,1,1,0,crouching
244bcc73-366a-45a9-b248-2680b0772a50,0,0,0,0,0,11
4235f34a-200d-418f-bec9-89e9c2def932,0,1,1,1,0,kicking
2fa75817-b958-4d24-a8b1-0f9beeccc0fb,0,1,1,1,0,carrying_heavy
381d1e67-65fe-45be-9f2b-d36bc4e834dc,1,1,1,1,0,carrying_light
6243d59c-c078-4c61-ae84-7c283f5538d7,1,1,1,1,0,pulling
a6fd2167-c977-4d47-a0a6-5ed120412aca,0,1,1,1,0,pocket_out
ac24bfba-ebdb-483e-8f93-bd1aadf0dfb7,1,1,1,1,0,opening
f6cc3f9f-79d0-4a05-8061-1b1c11c8e515,1,1,1,1,0,throwing
ba349af3-29eb-43c8-bd0f-7607d9b073b1,0,1,1,1,0,standing
