cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
87,59,3.76,8,1,1,2,745
135,49,3.74,8,0,1,5,746
102,58,3.26,8,1,0,5,747
123,57,3.9,8,1,0,2,748
110,51,3.49,8,0,0,2,749
72,55,3.25,8,0,2,3,750
106,42,3.92,8,1,0,3,751
88,44,3.99,8,0,1,2,752
123,42,3.12,8,1,1,2,753
90,41,3.29,8,1,1,3,754
136,45,3.72,8,1,1,0,755
109,44,3.34,8,1,0,5,756
95,44,3.07,8,0,0,4,757
91,45,4.15,8,1,0,5,758
98,44,3.54,5,0,0,5,759
100,43,3.5,8,1,1,9,760
115,44,3.54,8,1,0,6,761
96,45,3.48,8,0,1,2,762
110,18,3.34,8,1,2,6,763
55,40,3.58,8,1,2,2,764
106,45,3.87,8,1,0,1,765
101,42,4.22,8,1,0,3,766
106,42,3.17,8,1,2,6,767
105,41,3.6,8,1,0,7,768
101,57,3.64,8,0,0,4,769
111,50,3.82,8,1,0,5,770
103,56,3.67,8,0,0,4,771
112,57,3.65,8,1,1,0,772
112,57,3.86,8,1,0,4,773
109,53,3.57,8,0,0,4,774
118,55,3.82,8,1,1,6,775
116,57,3.12,8,1,2,2,776
104,55,3.52,7,1,0,6,777
102,55,3.06,8,0,0,4,778
118,55,3.59,7,1,1,3,779
98,54,3.18,8,0,1,5,780
117,56,4.02,7,0,0,2,781
118,57,3.95,8,1,0,9,782
103,54,3.81,8,1,1,3,783
117,55,3.4,8,0,1,3,784
118,55,4.2,7,0,0,3,785
109,57,3.77,8,1,1,2,786
102,40,3.16,8,1,2,5,787
111,47,3.56,9,0,0,5,788
120,42,3.38,8,0,0,5,789
101,44,3.19,8,0,0,1,790
108,40,3.79,7,0,1,5,791
80,42,3.67,8,0,1,4,792
99,41,3.18,8,1,0,1,793
119,39,3.1,7,1,0,2,794
99,46,3.96,8,0,0,3,795
71,39,3.67,7,1,1,3,796
115,38,3.89,8,0,0,8,797
100,46,3.93,7,0,0,5,798
97,38,3.97,7,1,0,5,799
105,48,3.57,7,0,1,4,800
105,38,3.5,8,1,1,2,801
114,41,3.12,8,1,1,2,802
137,40,3.96,7,0,0,2,803
116,43,3.5,8,0,0,0,804
82,50,3.96,8,0,1,4,805
77,54,3.36,7,1,1,4,806
79,55,3.13,7,0,1,5,807
90,49,3.5,7,0,1,1,808
119,51,3.69,8,0,0,4,809
62,53,4.05,5,0,1,0,810
94,52,3.92,7,1,1,5,811
84,53,4.15,7,0,1,3,812
94,58,3.4,7,0,0,5,813
107,57,3.56,7,0,0,6,814
94,46,3.96,7,0,1,4,815
107,54,3.34,7,0,1,6,816
99,58,3.76,7,0,1,2,817
116,51,3.34,8,0,1,1,818
97,52,4.26,7,0,0,3,819
85,50,3.25,7,1,0,3,820
87,58,3.46,7,0,1,2,821
