query_id,time_constraint_ms,network_latency_ms,data_prep_time_ms,remaining_time_ms,n_phases,orchestration_overhead_ms,effective_time_ms,is_late,accuracy
ee676051-1a27-4ef4-9f22-6b3d9f17b9a2,5781.512414542080,14.008136193410,88.046006800747,5680.458271547923,2,42.024408580230,5638.433862967693,0,0.765360548179
bcb4f1da-87b0-4654-a116-3c9fc7338f61,5050.986967477218,46.816558920542,467.500000000000,4537.670408556675,2,140.449676761627,4397.220731795048,0,0.773376222984
c918826f-b2ac-4f2e-a114-d27392520e8d,5659.463055837623,33.951744219234,29.991906472748,5596.519405145640,2,101.855232657703,5494.664172487936,0,0.776794988075
0718b5a5-01a5-4d6d-81e3-b65ba7ca72fd,1177.849134486414,65.749469556852,988.608090989973,124.491573939590,1,65.749469556852,58.742104382738,0,0.530991588500
35d3f771-da11-4f49-8cf3-6e1a3a46e1c0,1079.116318330781,15.755374132610,36.000000000000,1028.360944198171,2,47.266122397829,981.094821800342,1,0.571485166172
bfa6be29-c1a5-4dde-9459-69791f43d9dd,1859.292770481743,41.569391087606,68.612921893498,1750.110457500638,2,124.708173262819,1625.402284237819,0,0.727260978284
ae64106a-1f62-4ad8-91a2-09296637702a,5484.045322021317,58.175339293622,91.778992352568,5335.090990375127,2,174.526017880866,5160.564972494261,0,0.785572232340
a292b8d4-5c42-40b3-861e-48e0e1a962b6,4225.598197565980,34.408157157566,300.952122598272,3891.237917810142,2,103.224471472697,3788.013446337444,0,0.754739825415
9d2bd440-18ee-4033-8fd7-a9275e46d6cc,5653.941403097389,45.424488435048,121.012365241152,5488.504549421188,2,136.273465305144,5352.231084116044,0,0.770873613708
f8ce8cea-8385-46c5-bd80-5a0c5b0399d6,3704.320213155319,66.566170391735,130.071407010844,3508.682635752741,2,199.698511175204,3308.984124577537,0,0.758087855642
05e3f3bd-d3bc-43cf-9ee5-d2cdd9bace8e,1078.688270014501,56.933749288418,72.689371630362,950.065149095722,2,170.801247865253,779.263901230469,0,0.689613681267
4d6932d9-ee18-428f-8d42-9f3bdd2fed93,9045.145150134897,2.500000000000,315.400577250922,8728.244572883974,2,7.500000000000,8720.744572883974,0,0.769388563675
5d41d2d7-4d7e-4451-8378-43cf1cfbf447,4878.505166071059,2.500000000000,79.135140014426,4797.870026056632,2,7.500000000000,4790.370026056632,0,0.759531405310
58e9c36e-7aea-44b7-99af-5ab688c0117d,4320.271672851952,50.428252265704,83.917054959017,4186.926365627231,2,151.284756797111,4035.641608830120,0,0.757070270549
59adc214-59c5-4aca-be34-91ef68226117,2690.515380886932,66.749317459451,69.017163216311,2555.748900211171,2,200.247952378352,2355.500947832819,0,0.732104517408
5953257f-ac41-4941-a578-6126f92d27eb,2648.351412426608,71.605044698601,131.219796489471,2446.526571238536,2,214.815134095804,2231.711437142731,0,0.754960805412
3b5f5a8a-aff2-4808-af95-84ad67804859,3973.602659370714,39.088706637310,63.433545399413,3872.080407333991,2,117.266119911930,3754.814287422061,0,0.759654816658
bea7df04-cca7-4135-b3a0-a55c948e6f27,9351.895599141368,40.363419262239,405.135715411574,8907.396464467554,2,121.090257786717,8786.306206680838,0,0.768685908642
