core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
29.95,8.93,9.51,1.64,1.08,1.92,0.68,1.29,53.62,3.43,750
29.01,8.21,10.53,1.82,0.63,1.97,0.88,1.13,55.9,3.51,751
34.13,10.2,11.13,1.76,1.13,2.22,0.68,1.46,52.69,3.66,752
28.63,9.79,11.83,1.87,1.31,2.01,0.42,1.48,54.12,3.54,753
29.07,9.0,9.29,2.2,0.96,2.01,0.88,1.34,53.67,3.62,754
29.03,9.73,10.96,1.88,0.98,2.0,0.99,1.31,53.74,3.23,755
29.14,9.54,11.53,1.33,1.1,1.84,0.54,0.88,52.9,3.59,756
29.4,9.35,10.57,1.68,1.01,2.13,0.61,1.7,53.47,3.38,757
29.78,9.99,11.68,1.68,1.08,1.89,1.03,1.34,54.14,3.1,758
30.13,10.34,11.19,1.77,0.89,2.1,0.8,1.32,53.49,3.04,759
29.8,10.46,10.09,1.58,1.13,2.57,1.16,1.15,54.26,3.15,760
30.29,8.48,9.98,1.7,1.17,1.91,1.08,1.51,54.98,2.91,761
29.48,10.24,9.58,1.79,0.82,2.04,0.8,1.68,54.81,3.02,762
29.94,9.81,10.01,1.61,1.2,1.91,0.59,1.13,57.02,3.14,763
29.35,9.73,9.67,1.51,0.95,2.26,1.83,1.39,54.89,3.11,764
29.07,9.44,9.72,1.64,1.45,2.04,0.88,1.23,56.24,3.15,765
29.11,8.32,9.64,1.81,1.22,2.56,0.81,1.3,53.84,2.81,766
29.18,11.1,9.77,1.21,1.18,2.32,0.92,1.27,53.02,3.22,767
28.94,9.39,9.79,2.14,1.16,1.92,0.8,1.34,51.94,3.01,768
28.42,9.67,9.96,1.7,1.34,1.95,0.89,1.36,55.1,3.26,769
28.04,9.99,9.7,1.87,0.9,1.96,0.77,1.54,54.42,3.16,770
32.9,9.6,10.1,1.88,1.44,2.22,0.7,1.36,51.94,3.03,771
31.68,10.58,9.66,1.3,1.1,2.05,0.76,1.41,60.18,3.4,772
29.91,10.4,9.51,1.49,1.39,1.97,0.88,1.54,58.53,3.05,773
30.67,10.13,9.99,1.54,1.06,2.21,0.88,1.39,55.01,3.17,774
30.82,9.79,10.05,1.67,1.2,2.1,1.49,1.08,57.63,2.94,775
28.32,10.85,9.56,1.35,1.21,2.03,1.02,1.46,55.81,3.07,776
31.47,9.26,9.8,1.67,1.27,2.27,1.21,1.02,57.81,3.26,777
29.76,9.93,9.97,1.71,1.01,2.15,0.81,1.22,48.13,3.36,778
30.86,9.38,9.85,1.78,1.34,1.98,0.99,1.19,58.59,3.69,779
31.99,9.55,9.44,1.5,1.11,2.31,1.03,1.17,56.56,3.18,780
28.88,7.5,6.62,1.63,1.08,1.93,1.02,1.26,59.79,3.67,781
31.15,10.0,6.19,1.61,1.05,1.96,0.8,1.56,57.61,3.29,782
31.33,9.35,15.29,1.6,0.98,1.96,1.05,1.45,55.01,3.01,783
31.61,10.44,11.24,1.64,1.24,2.33,0.96,1.57,56.86,3.16,784
29.48,10.6,5.31,1.79,0.85,1.95,1.04,1.01,52.57,3.45,785
30.62,10.31,8.88,1.94,0.83,2.04,1.08,1.17,54.58,3.46,786
29.72,10.26,8.72,2.04,1.05,2.1,1.22,1.05,57.17,3.4,787
29.08,9.92,10.12,0.61,0.65,1.68,0.82,1.32,52.3,3.25,788
31.4,10.34,10.28,1.7,1.16,1.62,0.99,1.29,60.58,3.28,789
33.04,10.24,9.59,1.15,0.72,2.01,0.95,0.8,54.1,3.18,790
32.72,10.49,9.9,1.72,0.94,1.49,0.94,0.83,56.02,3.34,791
30.49,10.38,9.31,1.63,0.82,1.42,0.77,1.26,47.8,3.25,792
29.44,10.46,8.84,1.4,0.84,1.74,1.07,1.14,58.8,3.09,793
30.94,10.33,8.96,1.26,1.09,1.63,0.9,1.19,43.1,3.58,794
29.14,10.37,8.61,1.59,0.83,1.57,0.88,1.0,42.12,2.92,795
27.6,10.06,6.04,1.44,0.98,0.58,0.53,1.12,40.1,4.26,796
30.08,10.34,10.34,1.32,1.27,1.89,1.08,1.27,41.16,3.27,797
29.3,10.85,11.46,1.41,0.86,1.7,0.81,2.17,45.15,3.39,798
29.75,10.41,8.97,1.6,1.27,1.61,0.99,0.97,42.1,3.04,799
29.01,10.06,8.12,1.63,1.22,1.26,0.72,1.4,43.7,3.54,800
29.39,10.36,8.06,1.31,1.58,1.78,0.97,0.52,43.27,3.17,801
30.8,10.05,7.85,1.22,1.48,1.48,0.88,1.35,43.66,3.37,802
28.28,10.51,8.17,1.55,1.54,1.87,1.28,1.14,43.14,3.63,803
30.47,10.33,7.83,1.87,1.5,1.9,1.07,1.25,42.36,3.31,804
28.03,10.35,7.8,1.44,1.49,1.41,1.2,1.09,45.98,3.52,805
29.18,10.4,7.15,1.42,1.45,1.81,1.02,1.18,44.04,3.09,806
28.16,10.52,7.97,1.38,1.23,0.0,1.45,1.37,44.71,3.39,807
29.91,10.52,7.68,1.57,1.26,1.86,1.23,1.08,41.57,3.02,808
30.61,10.32,8.61,1.49,1.51,1.68,0.92,1.06,43.73,3.29,809
29.53,10.42,8.22,1.85,1.68,1.45,1.4,1.77,40.29,3.45,810
28.4,10.48,7.16,1.74,1.64,2.58,0.92,1.43,43.19,3.41,811
29.42,10.41,8.31,1.83,1.5,2.46,0.97,1.54,44.15,3.61,812
28.87,10.56,8.42,1.8,1.58,2.56,0.86,1.49,43.9,3.18,813
28.68,9.87,7.97,1.99,1.4,2.67,1.1,1.88,42.19,3.36,814
30.42,10.33,8.29,1.59,1.78,2.56,1.01,1.57,44.79,3.4,815
29.72,10.01,8.51,1.97,1.59,2.57,1.38,1.87,39.77,3.18,816
28.56,9.94,8.42,1.75,1.38,2.28,1.24,1.78,39.52,3.77,817
28.94,10.98,8.21,2.71,1.52,2.41,0.96,1.44,39.46,3.33,818
28.6,10.56,7.64,1.83,1.87,2.37,0.99,1.54,39.58,2.65,819
36.81,10.4,9.11,2.03,1.36,2.38,1.02,1.42,39.47,2.86,820
37.44,10.66,6.54,1.84,1.12,2.39,0.62,1.44,39.55,2.72,821
33.51,10.25,9.02,1.83,1.31,2.74,1.02,1.73,51.95,2.85,822
37.34,10.88,9.08,1.64,1.41,2.53,1.01,1.51,39.44,2.75,823
34.04,10.31,9.21,1.47,1.52,2.52,0.97,1.64,39.52,2.92,824
33.16,10.45,9.16,1.86,1.24,2.39,1.31,1.48,16.86,3.06,825
34.58,10.03,9.3,1.79,1.14,2.65,1.12,1.55,39.41,2.91,826
34.73,10.61,13.33,1.62,1.42,2.36,1.11,1.6,39.82,2.77,827
36.25,10.06,9.49,1.73,1.38,2.51,0.93,1.69,39.62,2.49,828
36.22,10.23,9.37,1.88,1.23,2.22,0.55,1.67,39.56,2.84,829
34.85,10.91,9.34,1.6,1.12,2.43,0.97,1.78,34.25,3.06,830
37.31,9.95,9.67,1.73,1.1,2.54,1.19,1.5,39.65,2.82,831
35.36,10.05,9.42,1.83,1.36,2.36,0.25,1.82,36.27,3.08,832
37.33,10.03,9.18,1.79,0.84,2.31,0.92,1.54,39.78,2.89,833
36.84,10.56,9.29,1.66,1.29,1.61,0.99,1.79,39.46,2.9,834
36.88,10.53,9.27,1.57,1.4,1.65,1.43,1.51,39.53,2.87,835
33.68,10.28,9.45,1.51,1.18,1.69,1.0,1.71,39.26,2.72,836
34.61,11.0,9.32,1.5,1.66,2.0,0.86,1.64,39.68,2.83,837
36.33,9.67,9.48,2.33,1.19,1.71,1.17,1.66,55.82,2.91,838
36.59,9.65,9.32,1.6,1.32,1.8,0.86,1.57,59.52,3.13,839
34.1,9.38,9.79,1.79,1.39,1.52,0.8,1.29,59.05,2.92,840
34.91,9.71,10.0,1.56,1.29,1.95,0.86,1.05,55.27,3.09,841
35.54,9.98,10.12,2.03,1.25,1.95,0.92,1.05,58.31,3.01,842
37.08,9.69,9.46,1.62,1.52,1.78,0.66,1.47,59.52,3.16,843
35.78,9.6,9.58,1.61,1.23,1.88,0.88,1.29,59.52,3.14,844
31.71,10.18,9.71,1.99,1.24,1.82,0.57,0.64,56.97,2.96,845
31.52,9.59,9.57,1.62,1.33,1.5,0.77,1.28,56.83,3.14,846
31.44,9.67,9.92,1.83,1.23,1.83,0.6,1.28,58.94,3.09,847
29.73,9.84,9.61,1.96,1.54,1.38,0.92,1.18,57.01,2.79,848
31.7,9.51,9.68,1.78,1.14,1.92,0.59,1.13,59.04,3.09,849
31.82,9.53,9.61,1.82,1.39,1.64,0.82,0.95,56.71,2.98,850
31.72,10.0,9.71,2.01,0.8,2.0,0.91,1.35,55.58,2.78,851
31.75,9.64,9.59,1.74,1.24,1.55,0.77,1.27,54.9,2.88,852
31.65,9.93,9.46,1.66,1.28,2.14,0.87,0.87,59.44,3.08,853
31.54,9.64,9.86,1.5,1.32,1.73,1.27,1.21,56.84,2.56,854
31.84,9.93,9.38,1.8,1.25,1.6,1.11,1.39,58.84,3.03,855
31.5,9.59,9.5,1.83,1.72,1.82,0.88,1.34,59.52,2.98,856
32.06,9.61,9.79,1.5,1.15,1.52,1.14,1.5,59.52,2.9,857
31.84,9.76,9.38,1.23,1.6,1.69,1.11,1.1,59.52,3.11,858
31.69,10.03,9.8,1.89,1.38,1.83,0.87,1.12,59.51,2.84,859
31.55,9.17,8.89,1.33,0.48,1.65,1.24,1.46,57.7,2.7,860
31.87,10.12,8.65,1.47,1.23,1.98,0.7,1.3,56.44,3.23,861
21.25,9.83,8.73,1.87,1.15,1.88,0.83,1.47,51.22,3.0,862
31.95,9.66,8.2,1.46,0.92,1.84,0.96,1.58,50.86,2.86,863
31.58,10.01,8.07,1.63,1.31,2.05,1.1,1.26,54.06,2.7,864
31.41,9.54,10.3,1.57,1.11,1.58,1.02,1.41,53.48,3.1,865
31.7,9.38,9.78,2.04,1.05,1.57,0.74,1.75,43.46,2.75,866
31.6,9.74,8.54,1.63,1.08,1.79,1.1,1.37,53.52,3.04,867
31.71,9.42,10.57,1.69,1.16,2.09,1.03,1.25,51.75,3.39,868
31.58,9.34,9.29,1.36,1.24,1.9,0.8,1.33,53.97,3.27,869
29.79,9.44,8.26,1.37,1.2,1.84,1.18,1.64,51.78,3.09,870
29.16,11.72,8.7,1.92,1.3,2.32,1.23,1.2,46.25,3.07,871
30.74,9.05,9.43,1.47,0.92,1.81,1.01,1.26,53.12,2.89,872
30.34,9.46,9.84,1.65,0.72,1.73,1.28,1.49,50.36,3.27,873
29.29,9.18,8.99,2.47,1.29,1.35,0.74,1.44,57.12,2.91,874
29.79,9.22,9.25,1.68,1.01,1.67,1.12,1.49,48.68,3.18,875
29.2,9.34,9.58,1.8,0.96,1.75,1.47,1.29,52.95,2.49,876
29.47,8.84,9.66,1.41,1.32,2.09,0.9,1.56,45.05,2.81,877
28.47,9.5,7.55,1.51,1.03,2.08,0.67,1.23,47.36,3.1,878
29.32,9.29,7.42,1.46,1.02,1.88,0.89,1.3,45.24,3.18,879
28.53,9.03,11.13,2.19,1.19,1.5,1.23,1.12,57.63,3.1,880
27.37,9.43,10.15,1.8,0.91,2.16,0.97,1.57,46.66,3.15,881
29.41,9.04,9.91,1.84,1.46,1.79,1.24,1.22,50.84,2.74,882
30.13,9.41,10.6,1.86,1.01,1.92,1.17,1.07,51.72,3.17,883
26.4,7.2,10.34,2.06,1.25,1.86,0.95,1.48,50.81,3.56,884
27.73,9.17,11.03,2.3,1.25,1.87,1.07,1.35,50.04,3.27,885
29.19,9.33,9.6,2.06,0.96,1.84,0.95,1.34,46.11,3.45,886
29.68,9.28,10.51,2.09,2.39,2.1,1.1,1.45,52.28,3.77,887
28.94,9.41,10.82,1.89,1.27,2.11,1.29,1.02,50.72,3.56,888
32.54,9.36,10.7,1.91,1.01,2.09,0.92,1.46,51.32,3.46,889
28.86,9.33,10.73,1.63,1.46,1.76,1.3,1.17,47.95,3.18,890
30.76,9.09,10.44,2.04,1.01,1.65,1.0,0.85,56.43,3.39,891
28.07,9.31,10.61,1.86,0.94,1.95,1.11,0.82,51.13,3.68,892
30.01,9.36,11.03,1.84,1.27,1.89,0.9,1.05,49.17,3.61,893
29.92,9.22,9.93,1.98,0.83,1.92,0.87,0.89,52.8,3.67,894
29.84,9.3,10.64,2.02,1.17,2.27,1.4,1.1,52.06,3.55,895
30.58,9.04,10.78,1.98,1.15,2.03,0.89,1.5,52.76,3.15,896
33.17,7.69,10.05,1.63,0.97,2.16,0.84,1.4,54.79,3.54,897
31.98,8.05,10.72,2.04,1.32,1.82,1.03,1.22,52.51,3.25,898
28.61,7.82,10.56,2.05,1.16,1.91,1.17,1.27,49.49,3.56,899
28.59,8.49,10.33,2.18,1.45,1.63,1.0,1.1,52.34,3.21,900
31.14,8.21,9.82,2.27,1.45,1.51,1.15,1.15,49.33,3.51,901
28.38,8.11,9.08,1.97,0.88,1.98,1.14,1.15,50.35,3.12,902
31.04,8.43,10.77,1.91,1.54,1.74,1.06,1.19,51.29,2.91,903
34.37,7.83,9.52,1.78,1.17,1.73,1.19,1.42,52.94,3.18,904
31.44,7.34,9.41,2.16,1.47,1.96,0.76,1.11,52.97,3.58,905
31.56,8.06,9.04,1.93,1.31,2.06,1.32,1.25,52.94,2.96,906
35.03,7.6,10.22,1.95,1.4,1.67,1.09,1.08,53.03,3.24,907
34.39,7.76,9.58,2.11,1.08,1.98,1.15,1.03,53.0,3.12,908
32.36,8.62,10.0,1.82,1.57,1.95,0.87,1.45,53.25,3.2,909
30.04,7.94,9.91,1.93,1.69,2.03,1.29,1.25,53.16,3.0,910
32.07,8.03,8.84,1.69,1.43,1.68,1.17,1.2,52.68,3.21,911
33.92,8.24,9.83,1.9,1.31,1.75,1.12,1.3,53.92,3.02,912
29.38,9.14,10.3,1.78,1.85,1.7,0.93,0.89,53.27,3.31,913
28.09,8.13,9.75,2.18,1.31,1.91,1.79,1.25,52.93,3.26,914
31.55,6.66,9.56,1.86,1.54,2.13,1.2,1.25,52.94,3.05,915
31.37,4.21,10.02,1.94,1.13,1.85,1.17,1.14,53.02,2.88,916
28.33,8.22,9.42,2.47,1.59,2.08,1.34,1.06,52.95,3.18,917
32.6,7.54,9.75,1.91,1.4,1.91,1.09,0.91,53.25,3.02,918
31.23,7.95,9.62,2.06,1.21,1.7,1.27,1.26,53.05,3.12,919
28.72,8.32,11.1,1.98,1.41,2.02,1.0,1.23,53.13,3.24,920
30.93,8.13,10.71,1.72,2.64,1.95,0.93,1.02,53.05,3.11,921
30.62,8.4,10.91,1.93,1.12,1.63,1.04,1.13,52.79,3.31,922
29.27,7.75,11.03,1.92,1.58,2.1,1.03,1.08,52.71,2.94,923
30.42,8.89,11.73,1.99,1.52,1.7,1.2,1.0,53.16,3.17,924
28.15,8.91,10.93,1.98,1.37,2.02,1.04,1.96,53.0,3.49,925
30.28,9.26,10.44,1.49,1.39,1.81,1.02,1.27,46.61,3.16,926
32.42,9.0,11.15,1.64,1.34,1.93,1.32,1.09,49.64,3.13,927
28.87,9.05,11.18,1.6,1.16,1.92,1.11,1.1,45.22,3.11,928
31.03,8.82,11.3,1.44,1.51,1.76,1.21,0.8,51.81,3.38,929
30.7,8.97,10.79,1.54,1.57,1.97,1.01,1.73,49.4,3.21,930
31.51,9.38,11.47,2.24,1.76,1.89,1.16,1.3,41.21,3.03,931
30.32,9.01,11.0,1.67,1.22,2.0,0.99,1.28,37.82,3.28,932
30.32,8.85,11.09,1.99,1.48,1.95,1.28,1.42,43.85,3.15,933
31.05,9.22,11.14,1.82,1.32,2.02,1.15,1.5,51.23,2.92,934
28.42,9.32,10.79,1.68,1.36,1.74,0.76,1.5,44.71,3.17,935
29.32,9.18,10.42,1.72,1.38,1.68,1.09,1.16,46.85,3.27,936
29.5,9.09,11.43,1.97,1.21,2.05,1.34,1.55,50.44,3.22,937
31.4,9.28,11.49,1.02,1.48,2.1,1.03,1.39,43.38,2.83,938
31.15,9.16,10.18,1.53,1.35,1.9,0.89,1.04,48.18,3.1,939
34.12,8.77,7.19,1.78,0.99,2.02,1.22,1.19,46.42,3.22,940
30.13,9.23,7.04,1.34,0.86,1.85,1.31,1.31,65.43,3.02,941
30.18,8.92,7.36,1.49,1.13,2.05,0.91,1.44,45.86,3.31,942
31.48,9.15,7.28,1.01,1.0,2.47,0.79,1.08,52.37,3.29,943
28.19,9.08,6.87,1.61,1.19,1.91,0.97,1.2,45.75,3.19,944
27.63,9.08,7.05,1.58,0.89,1.77,1.32,1.44,47.29,2.91,945
27.28,9.15,7.41,1.49,1.11,1.6,1.3,1.4,47.17,3.02,946
27.59,8.87,7.24,1.58,1.12,1.87,1.14,1.39,44.61,2.96,947
27.46,8.94,6.02,1.62,0.89,2.0,0.74,1.37,50.15,3.12,948
27.32,8.67,7.05,1.52,1.14,1.94,0.84,1.52,49.54,2.7,949
27.44,8.97,7.3,1.69,0.82,2.17,1.17,1.37,48.24,3.22,950
27.36,9.22,7.69,1.38,0.98,1.83,1.1,1.59,49.03,2.95,951
27.43,9.74,6.85,2.01,0.95,1.81,1.11,1.32,48.45,2.6,952
27.48,9.68,8.95,1.54,0.88,2.59,1.53,1.54,48.82,2.99,953
27.32,9.63,6.78,1.64,0.94,1.92,0.89,1.54,48.78,2.84,954
27.86,10.41,6.35,1.43,1.34,1.93,0.93,1.33,48.71,3.07,955
27.63,9.43,7.14,2.01,1.1,1.8,1.01,1.54,48.96,2.95,956
27.55,9.71,7.35,1.76,1.09,2.14,1.11,1.34,48.78,2.25,957
27.39,9.55,6.94,1.47,1.15,1.7,1.36,1.05,48.37,3.24,958
27.73,9.69,6.82,1.16,0.96,1.97,0.96,1.29,49.07,3.01,959
27.59,9.55,8.66,1.58,1.11,2.08,1.04,1.51,49.26,2.82,960
27.67,10.12,7.16,1.67,1.2,2.25,0.82,1.13,47.79,2.89,961
27.55,9.73,7.83,1.33,0.94,2.18,1.2,1.15,49.21,2.93,962
27.55,9.79,8.45,1.65,1.07,1.88,0.92,1.24,50.94,2.9,963
27.32,9.39,9.59,1.44,1.05,2.36,1.16,1.11,47.38,3.23,964
27.58,9.91,8.79,1.47,1.18,1.7,1.17,1.47,48.43,2.94,965
27.6,9.9,8.59,1.34,1.18,1.99,0.95,1.33,50.26,3.16,966
29.06,9.72,9.45,1.29,1.23,1.97,1.34,1.31,47.75,3.28,967
27.35,9.81,8.59,1.61,0.96,2.16,1.15,1.19,48.14,3.27,968
27.65,9.92,9.39,1.52,1.06,1.94,1.08,1.07,49.73,3.3,969
24.13,9.91,8.42,1.31,0.94,2.1,1.12,1.43,57.23,3.2,970
23.48,9.86,9.51,2.73,0.9,1.7,0.97,0.94,55.82,3.51,971
23.47,9.87,7.69,2.67,0.98,1.93,1.12,1.1,56.37,3.26,972
22.3,9.02,8.32,1.45,1.15,2.04,0.87,1.48,55.08,3.0,973
23.69,9.85,9.17,1.88,1.44,1.8,1.13,1.18,54.75,3.32,974
21.36,9.87,9.62,1.9,1.01,1.7,0.83,1.14,56.69,3.25,975
22.75,9.73,4.52,2.02,1.15,1.89,0.89,1.28,55.51,3.19,976
24.34,9.91,7.34,1.95,1.0,2.05,1.01,1.24,56.18,3.33,977
33.16,9.76,8.45,1.77,1.06,1.83,0.97,1.21,55.86,2.95,978
12.25,9.8,10.1,1.73,0.68,1.76,0.99,1.6,56.47,3.27,979
24.0,9.87,8.64,1.75,1.08,1.7,1.43,1.44,55.09,3.26,980
22.6,9.46,9.03,1.73,0.92,1.88,0.96,1.36,53.84,3.13,981
24.36,9.62,7.6,1.59,1.11,2.18,1.43,1.22,56.59,3.29,982
23.4,9.77,8.35,1.97,0.83,1.53,0.75,1.21,56.3,3.32,983
23.3,10.44,8.36,1.86,1.15,1.37,0.96,1.66,56.96,3.34,984
29.88,10.14,9.12,1.93,1.13,1.77,1.01,1.42,57.23,3.0,985
22.25,9.99,8.43,1.75,0.86,2.08,1.49,1.08,59.34,3.19,986
23.73,12.1,9.44,1.65,1.14,1.83,0.93,1.14,55.17,3.59,987
24.8,9.83,7.89,1.92,1.12,1.86,0.89,1.2,55.73,3.5,988
24.02,9.42,8.48,1.83,1.01,1.65,1.19,1.54,57.82,3.63,989
21.28,10.26,9.3,2.29,1.08,1.77,1.06,1.53,55.25,3.53,990
24.94,9.14,8.72,2.12,1.16,1.87,1.0,1.4,53.94,3.71,991
24.33,10.15,8.97,1.47,1.13,1.84,0.96,1.31,53.21,3.44,992
23.77,9.5,8.6,1.37,1.19,1.66,1.12,1.48,52.96,3.52,993
24.44,9.96,8.64,1.69,1.0,2.0,0.83,1.38,52.78,3.05,994
30.14,9.8,9.01,1.71,0.88,2.08,0.77,1.25,52.89,3.49,995
28.29,10.37,8.72,1.8,0.72,1.72,1.01,1.32,53.2,3.69,996
26.66,9.32,9.35,1.91,0.98,1.76,1.35,1.4,52.97,3.4,997
29.17,10.48,9.07,1.99,1.39,1.7,0.81,1.54,52.78,3.43,998
29.41,9.78,8.73,1.69,0.73,1.88,0.66,1.52,52.86,3.14,999
30.03,9.7,8.8,1.82,1.47,1.9,0.99,1.3,53.01,3.86,1000
28.04,9.96,8.53,1.58,1.2,2.15,1.26,1.54,52.85,3.55,1001
29.32,9.46,8.92,1.81,1.08,1.76,1.11,1.48,52.97,3.7,1002
28.03,9.88,7.23,1.8,1.48,2.11,1.12,1.45,52.75,3.7,1003
27.49,9.49,7.13,1.79,1.01,1.83,1.12,1.05,52.59,3.62,1004
29.62,10.31,9.91,1.51,1.14,2.07,0.99,1.15,53.01,3.18,1005
31.54,9.74,10.0,1.44,1.43,1.65,0.8,1.56,52.8,3.49,1006
29.83,9.95,8.11,1.97,1.53,1.9,1.34,1.43,52.77,3.4,1007
33.58,8.57,6.57,1.85,0.86,2.78,1.12,1.21,53.18,2.71,1008
28.49,8.52,8.29,1.73,1.34,1.89,1.26,1.42,52.86,2.9,1009
28.09,8.39,6.24,1.88,1.65,1.87,0.98,1.64,53.01,2.67,1010
28.96,8.59,6.87,1.68,1.01,2.18,1.33,1.31,53.29,2.91,1011
28.48,8.31,7.34,1.55,1.49,1.8,1.02,1.25,52.67,3.13,1012
29.08,6.57,9.17,1.79,1.32,1.9,0.96,1.26,52.62,3.12,1013
27.16,8.82,7.98,1.71,1.39,2.05,0.89,1.48,53.0,2.66,1014
28.27,9.28,9.42,1.84,1.26,1.88,1.48,1.41,51.37,2.6,1015
29.01,8.67,6.64,1.72,1.34,1.59,0.94,1.27,52.42,2.78,1016
28.72,9.13,9.54,1.63,1.43,1.95,0.68,1.72,52.96,2.63,1017
30.13,8.83,8.81,1.88,1.52,2.14,1.05,1.38,52.53,2.58,1018
28.42,8.04,8.83,2.1,1.3,2.05,1.08,1.44,53.42,2.83,1019
24.25,9.1,8.9,1.76,0.8,2.05,0.96,1.16,52.44,1.45,1020
25.99,8.96,8.67,1.72,1.41,2.45,1.31,1.33,53.53,2.83,1021
24.83,8.66,8.52,1.71,1.24,2.18,1.22,1.16,52.54,2.58,1022
25.1,9.1,8.66,1.54,1.22,2.02,1.16,2.25,52.44,2.99,1023
23.71,8.98,8.7,1.62,1.08,2.08,1.25,1.49,51.39,2.68,1024
25.04,9.09,8.49,2.05,1.22,2.49,0.99,1.45,52.45,2.86,1025
23.87,8.38,8.62,1.7,1.16,3.11,1.25,1.38,53.03,2.47,1026
23.94,8.7,8.44,1.88,1.42,2.2,0.97,1.45,52.25,2.76,1027
24.99,8.28,8.66,2.02,1.17,2.24,0.84,1.34,52.56,2.27,1028
24.68,8.69,9.0,1.91,1.17,1.98,1.06,1.59,52.97,3.39,1029
24.91,9.36,8.54,1.98,0.99,2.15,1.28,1.16,52.07,3.15,1030
23.83,8.15,8.85,1.46,1.25,1.83,1.12,1.23,52.3,3.03,1031
25.29,8.02,8.58,2.41,0.92,2.02,1.47,1.63,53.13,2.78,1032
24.02,8.4,8.65,1.78,0.91,2.29,0.98,1.23,51.77,3.31,1033
23.81,8.99,8.62,1.57,0.94,2.77,0.4,1.08,52.38,3.24,1034
24.71,8.36,8.48,1.72,1.35,2.24,1.15,1.25,52.39,3.67,1035
24.35,7.84,8.52,1.71,1.23,2.06,0.77,1.16,50.83,3.49,1036
25.48,8.23,8.33,1.63,1.14,2.29,0.75,1.15,52.02,3.43,1037
23.52,6.76,8.85,2.01,1.25,2.12,1.23,0.87,44.8,3.25,1038
25.96,7.91,8.58,1.89,1.35,2.12,1.42,1.2,40.58,3.27,1039
24.4,8.06,9.57,1.51,1.25,2.26,0.96,1.76,47.62,3.42,1040
24.96,7.95,9.69,2.37,1.28,2.34,0.52,1.43,48.74,2.92,1041
24.71,7.41,9.7,1.88,1.23,2.23,1.05,1.27,50.27,3.46,1042
23.37,7.72,10.12,2.07,1.34,2.05,0.25,1.22,48.92,3.27,1043
25.48,7.97,11.16,2.41,0.74,2.21,0.94,1.35,44.74,3.38,1044
32.48,7.22,9.43,2.19,1.14,2.38,1.01,1.53,37.47,3.37,1045
35.3,6.84,10.3,1.95,1.49,2.11,0.83,1.57,49.19,3.63,1046
34.44,7.22,10.01,1.95,1.26,2.22,0.31,1.22,42.55,3.2,1047
35.16,7.74,9.62,2.18,1.15,2.14,1.08,1.37,46.18,3.29,1048
36.69,8.13,9.64,2.09,1.28,2.01,1.12,1.13,45.82,3.53,1049
31.53,7.45,9.84,1.95,1.14,2.04,0.99,1.73,44.48,2.91,1050
33.52,7.06,10.03,1.76,0.41,2.27,1.23,1.06,47.14,3.49,1051
35.5,7.68,9.3,1.79,1.45,1.9,0.96,1.68,47.87,3.23,1052
34.82,8.34,9.86,2.0,1.0,2.51,0.75,1.34,48.06,3.06,1053
30.53,7.64,10.62,2.04,1.17,2.48,1.18,1.47,44.27,3.14,1054
34.71,7.91,9.71,2.24,1.4,2.16,0.9,1.41,49.39,3.2,1055
35.18,8.08,10.44,1.73,1.4,2.25,0.78,1.34,51.75,3.44,1056
35.48,6.94,7.98,2.05,1.12,1.99,1.11,1.66,43.3,3.25,1057
35.61,7.72,10.31,1.81,1.4,2.27,1.09,1.22,56.36,2.94,1058
34.2,7.59,10.57,2.19,1.08,2.12,1.48,1.71,57.96,3.07,1059
36.31,7.91,6.39,2.05,2.41,3.48,1.26,1.75,57.77,3.02,1060
33.22,8.09,7.96,2.02,1.11,2.11,0.94,1.38,57.82,2.95,1061
32.71,7.64,7.55,1.96,0.89,2.09,1.2,1.16,57.92,3.06,1062
33.32,6.04,5.96,1.76,1.12,2.0,1.39,1.87,57.08,3.23,1063
32.17,9.46,6.89,1.67,0.64,2.47,1.28,1.63,57.54,3.35,1064
34.01,10.77,8.35,1.43,1.05,2.28,1.1,1.65,57.97,2.96,1065
27.12,10.38,7.56,1.8,0.87,1.99,0.88,1.46,57.55,3.27,1066
32.53,9.98,6.22,1.77,0.78,2.2,1.28,1.58,57.36,3.14,1067
33.32,10.71,7.34,1.78,0.91,2.13,1.17,1.34,57.9,3.6,1068
35.42,9.98,6.92,2.04,1.21,2.16,0.95,1.46,57.66,3.01,1069
29.12,10.91,6.1,1.75,1.3,1.84,1.71,1.42,57.42,3.14,1070
25.86,10.15,7.03,2.01,0.88,2.22,1.25,1.57,57.9,2.73,1071
29.94,10.09,8.66,1.86,1.4,2.44,1.3,1.23,57.11,3.13,1072
28.45,10.27,7.1,2.13,1.18,2.52,1.21,1.39,57.06,2.82,1073
29.92,9.43,8.43,2.22,1.54,2.14,0.83,1.05,58.05,2.95,1074
33.76,9.83,7.78,1.76,1.22,1.84,0.91,1.74,57.67,2.66,1075
30.66,10.27,6.4,2.06,0.84,2.18,1.25,1.64,57.13,2.98,1076
27.75,10.56,6.21,1.95,1.25,2.58,1.11,1.3,63.05,2.59,1077
32.46,10.46,6.68,1.91,0.87,1.95,1.48,1.09,57.87,2.75,1078
31.95,10.33,4.83,2.01,1.2,2.0,1.43,1.35,58.46,3.24,1079
