response_time,norm_time
0.045,782.006
0.032,782.166
0.043,782.29
0.043,782.48
0.045,782.687
0.046,782.846
0.037,782.985
0.03,783.136
0.038,783.303
0.03,783.413
0.033,783.621
0.037,783.72
0.034,783.864
0.046,784.026
0.042,784.23
0.036,784.28
0.04,784.413
0.037,784.57
0.035,784.726
0.046,784.975
0.043,785.155
0.039,785.37
0.039,785.56
0.045,785.689
0.033,785.871
0.032,786.053
0.039,786.199
0.034,786.421
0.041,786.568
0.041,786.81
0.032,787.011
0.039,787.206
0.037,787.37
0.03,787.554
0.033,787.717
0.029,787.891
0.036,788.047
0.044,788.202
0.039,788.498
0.043,788.62
0.032,788.821
0.032,788.944
0.039,789.058
0.038,789.268
0.035,789.404
0.033,789.584
0.033,789.743
0.039,789.832
0.033,790.052
0.044,790.238
0.044,790.436
0.04,790.59
0.035,790.701
0.045,790.867
0.028,791.039
0.04,791.195
0.037,791.392
0.034,791.582
0.039,791.72
0.035,791.877
0.046,792.061
0.037,792.261
0.043,792.409
0.039,792.593
0.04,792.818
0.036,792.999
0.045,793.133
0.034,793.285
0.034,793.479
0.039,793.653
0.042,793.819
0.043,793.977
0.042,794.133
0.042,794.271
0.034,794.402
0.031,794.54
0.038,794.644
0.035,794.772
0.042,794.921
0.041,795.115
0.036,795.285
0.039,795.548
0.04,795.765
0.044,795.958
0.047,796.066
0.044,796.282
0.042,796.426
0.043,796.511
0.044,796.628
0.042,796.717
0.032,796.89
0.038,797.126
0.038,797.357
0.034,797.485
0.027,797.653
0.037,797.791
0.04,797.926
0.036,798.091
0.035,798.28
0.038,798.439
0.038,798.672
0.042,798.808
0.033,798.983
0.039,799.23
0.035,799.476
0.035,799.63
0.036,799.81
0.032,799.988
0.042,800.133
0.041,800.386
0.042,800.554
0.04,800.777
0.032,800.905
0.038,801.01
0.038,801.157
0.033,801.331
0.043,801.504
0.033,801.718
0.031,801.864
0.044,801.949
0.04,802.139
0.039,802.277
0.031,802.388
0.036,802.631
0.037,802.796
0.037,802.955
0.041,803.137
0.038,803.267
0.033,803.374
0.033,803.537
0.04,803.719
0.037,803.95
0.041,804.131
0.04,804.241
0.042,804.526
0.039,804.758
0.04,804.907
0.037,805.128
0.041,805.266
0.031,805.45
0.039,805.528
0.034,805.741
0.036,805.83
0.034,806.016
0.039,806.129
0.035,806.237
0.038,806.398
0.038,806.652
0.03,806.826
0.045,807.037
0.047,807.252
0.04,807.395
0.04,807.524
0.035,807.685
0.038,807.884
0.033,807.947
0.041,808.127
0.037,808.316
0.043,808.565
0.042,808.662
0.036,808.811
0.036,808.98
0.038,809.229
0.042,809.371
0.047,809.623
0.032,809.759
0.032,809.994
0.046,810.08
0.04,810.253
0.036,810.406
0.045,810.493
0.043,810.644
0.033,810.819
0.034,810.94
0.029,811.089
0.041,811.331
0.04,811.454
0.041,811.667
0.038,811.859
0.042,811.996
0.036,812.202
0.039,812.345
0.039,812.501
0.04,812.725
0.031,812.921
0.03,813.013
0.038,813.112
0.036,813.282
0.035,813.552
0.035,813.702
0.03,813.853
0.033,814.009
0.035,814.151
0.034,814.374
0.036,814.562
0.035,814.812
0.032,814.93
0.04,815.075
0.039,815.298
0.039,815.417
0.043,815.559
0.035,815.607
0.028,815.773
0.045,815.888
0.041,816.051
0.041,816.231
0.039,816.369
0.041,816.576
0.031,816.644
0.042,816.906
0.041,817.118
0.039,817.312
0.038,817.499
0.034,817.672
0.041,817.854
0.044,818.025
0.035,818.186
0.035,818.306
0.049,818.469
0.038,818.604
0.031,818.733
0.041,818.999
0.041,819.312
0.042,819.456
0.037,819.575
0.038,819.86
0.033,819.989
0.038,820.127
0.034,820.237
0.031,820.38
0.035,820.556
0.031,820.697
0.038,820.922
0.038,821.193
0.039,821.428
0.032,821.581
0.038,821.697
