core1,core2,core3,core4,mem,gpu,norm_ex_time
36.1,5.64,5.09,6.4,114.68,3.71,635
34.76,6.0,5.38,5.87,115.38,3.84,636
35.44,4.34,5.37,5.88,120.73,3.81,637
31.22,5.41,5.29,6.0,117.51,3.8,638
31.23,5.38,5.35,5.67,96.35,3.76,639
30.9,5.24,4.8,5.96,114.23,3.54,640
31.51,5.28,5.54,5.95,115.28,3.64,641
31.03,5.75,5.15,5.05,114.36,3.59,642
31.04,5.43,4.79,5.65,118.18,3.64,643
31.91,5.54,5.11,5.7,118.13,3.43,644
31.2,5.55,5.11,5.68,106.65,3.53,645
30.51,5.23,5.36,5.56,115.22,3.56,646
31.4,5.45,5.21,5.78,118.25,3.65,647
31.31,5.38,5.38,5.83,116.68,3.86,648
31.52,5.36,6.21,5.67,119.11,3.83,649
31.05,5.41,6.61,5.06,114.01,3.44,650
31.67,5.51,6.2,5.23,95.31,3.68,651
31.66,5.21,6.26,5.12,93.77,3.43,652
30.47,5.28,6.21,5.25,105.56,3.4,653
31.71,5.63,6.58,5.53,106.95,3.49,654
30.74,5.27,6.58,5.29,96.43,3.39,655
31.24,5.41,6.74,5.23,101.33,3.66,656
31.99,5.93,6.46,5.44,100.36,3.59,657
30.91,5.55,6.5,5.02,102.45,3.92,658
31.87,5.98,5.89,6.07,99.69,3.78,659
31.26,4.89,6.54,5.54,103.4,3.56,660
31.28,5.08,6.48,5.69,100.24,3.77,661
31.66,4.97,6.28,5.29,104.56,3.72,662
37.38,5.14,6.85,5.28,94.25,3.86,663
28.56,4.93,6.28,5.42,110.39,3.79,664
29.53,4.82,6.57,5.12,97.57,3.66,665
34.44,4.99,6.02,5.47,105.28,3.91,666
31.02,4.99,6.4,4.98,50.89,3.8,667
32.13,5.01,6.6,4.98,98.05,3.64,668
32.98,4.9,6.15,5.07,89.46,3.19,669
34.15,4.49,6.7,4.79,100.18,3.18,670
30.51,5.19,4.29,4.31,102.98,3.34,671
33.54,4.76,6.18,4.29,101.62,2.64,672
33.05,4.74,4.99,6.06,116.51,3.24,673
33.62,4.5,5.56,4.32,99.41,3.2,674
27.57,4.87,4.37,4.4,130.97,3.29,675
31.76,4.45,5.89,4.43,134.24,3.22,676
33.07,5.0,5.24,4.4,135.77,3.37,677
28.64,4.83,5.1,4.08,136.43,3.32,678
28.4,4.92,4.37,4.3,126.1,3.32,679
33.64,4.62,5.68,4.35,136.84,3.17,680
36.55,4.72,5.53,4.19,127.58,3.47,681
27.63,5.62,4.63,4.13,133.82,3.27,682
32.53,4.85,5.73,4.64,136.96,3.42,683
31.91,5.11,5.17,4.53,131.74,3.14,684
33.43,4.98,5.33,4.28,134.33,3.25,685
