core1,core2,core3,core4,mem,gpu,norm_ex_time
104.97,12.22,3.45,4.32,188.77,3.41,726
97.86,12.56,3.37,4.38,174.79,3.26,727
97.12,12.51,3.27,3.3,190.39,3.47,728
103.71,11.67,2.84,3.99,179.78,3.31,729
103.76,11.92,3.29,4.11,179.84,3.13,730
97.88,12.45,3.26,3.88,180.0,3.73,731
104.26,12.39,3.14,3.82,183.48,3.31,732
102.64,12.41,2.84,3.9,191.98,3.33,733
100.04,12.21,3.15,3.69,175.82,3.31,734
102.02,12.24,3.27,4.21,184.35,3.44,735
102.74,12.11,2.99,4.24,180.82,3.23,736
112.73,12.39,3.2,3.97,186.62,3.17,737
98.38,12.69,2.8,3.66,179.38,3.16,738
100.46,12.3,3.17,3.69,145.03,3.3,739
98.06,12.36,2.96,3.75,136.25,3.54,740
94.36,12.47,2.88,3.78,146.54,3.49,741
95.79,11.8,3.18,3.72,137.37,3.16,742
94.79,11.77,2.73,3.9,160.06,3.17,743
102.7,12.69,3.19,4.01,190.64,3.22,744
102.06,12.77,3.31,3.91,151.55,3.21,745
100.26,11.33,2.92,3.72,157.59,3.03,746
96.87,12.48,3.0,3.73,141.62,3.34,747
103.23,12.11,2.61,3.86,145.92,2.93,748
99.27,12.1,2.56,3.94,133.55,3.27,749
97.17,11.71,3.26,3.79,138.65,3.01,750
88.42,12.77,3.36,4.06,142.4,3.34,751
98.6,12.3,3.26,3.65,148.24,2.96,752
95.17,12.18,3.01,3.66,140.69,3.26,753
89.56,11.56,3.16,3.51,153.17,3.27,754
103.18,12.72,3.02,3.79,141.89,2.98,755
102.5,12.23,3.23,3.67,76.14,3.55,756
93.0,10.28,3.66,3.82,138.86,3.63,757
102.49,10.31,3.37,3.72,142.41,3.41,758
103.45,9.21,3.06,3.52,138.45,3.55,759
91.55,10.11,3.43,3.48,161.32,3.13,760
108.18,10.99,3.52,3.83,161.07,2.82,761
100.22,12.29,3.41,3.42,167.3,3.08,762
86.02,10.95,3.54,3.66,151.11,2.96,763
92.0,10.83,3.56,3.68,154.41,3.02,764
96.22,11.84,3.46,3.66,160.05,2.72,765
101.93,9.48,3.1,3.79,149.5,3.15,766
91.98,10.4,3.31,3.62,163.02,2.83,767
84.17,11.2,3.39,3.86,152.92,2.75,768
103.61,11.33,3.34,3.36,155.87,3.1,769
91.16,10.73,3.37,3.39,150.88,3.15,770
81.48,8.89,3.22,3.27,156.0,3.04,771
94.6,10.4,3.42,3.69,151.71,3.27,772
93.23,7.83,3.4,3.68,163.18,3.3,773
98.96,11.01,3.39,3.53,165.41,2.69,774
92.53,11.42,3.69,4.14,163.27,3.2,775
102.06,10.72,3.41,4.07,152.11,3.13,776
79.41,9.74,3.16,4.04,166.52,2.98,777
73.06,8.22,3.2,4.01,158.97,3.12,778
108.12,12.13,3.39,3.23,188.96,3.23,779
93.19,11.33,3.45,3.92,163.14,3.38,780
95.17,8.65,3.09,4.27,142.08,2.74,781
68.55,10.21,2.95,4.76,126.54,2.82,782
96.74,8.8,3.49,3.98,166.27,2.8,783
93.05,10.62,3.56,4.52,147.23,3.02,784
91.47,11.55,3.2,3.67,149.13,2.72,785
80.13,12.56,3.01,3.86,153.77,3.63,786
81.86,11.52,3.27,4.42,134.74,2.64,787
93.57,9.79,3.09,3.75,166.02,2.92,788
92.77,10.16,3.26,3.96,168.51,2.71,789
73.93,9.84,3.3,4.3,127.37,2.58,790
92.65,9.89,3.22,4.1,161.49,3.17,791
110.85,10.0,2.97,4.46,133.04,2.42,792
92.69,9.95,3.49,4.39,139.61,2.81,793
95.84,10.14,3.46,4.06,137.95,3.09,794
88.15,9.91,3.07,3.73,163.92,2.59,795
80.97,10.03,3.31,3.78,131.84,3.1,796
94.47,10.01,3.07,4.33,152.89,2.94,797
81.58,9.86,4.32,4.58,122.17,2.5,798
99.1,10.35,3.47,4.51,163.37,2.72,799
94.84,9.83,3.17,4.18,134.27,3.25,800
92.96,10.09,3.09,4.6,139.92,2.85,801
84.96,10.09,3.89,4.44,176.83,2.76,802
97.22,10.1,3.63,4.14,177.07,3.12,803
79.64,9.97,3.04,4.14,177.82,3.13,804
89.26,10.26,3.78,4.3,175.8,2.76,805
71.97,10.1,3.52,4.29,179.92,3.02,806
85.67,9.92,3.48,4.75,179.69,2.88,807
82.98,9.88,3.42,4.62,178.56,2.94,808
89.96,9.94,3.25,4.26,174.87,2.97,809
76.26,10.0,3.47,4.48,178.75,2.87,810
89.46,9.81,3.74,4.44,179.63,3.21,811
80.69,11.4,2.91,4.28,177.73,3.33,812
79.19,10.16,3.22,4.61,179.14,3.78,813
78.65,9.88,3.47,4.29,176.97,3.38,814
94.29,10.03,3.33,4.36,179.33,3.18,815
74.49,8.83,3.18,4.62,178.13,3.34,816
