response_time,norm_time
0.086,610.653
0.076,610.722
0.051,610.788
0.08,610.859
0.066,610.954
0.077,611.026
0.079,611.128
0.066,611.192
0.059,611.267
0.093,611.378
0.071,611.441
0.092,611.499
0.067,611.56
0.072,611.649
0.084,611.712
0.078,611.786
0.052,611.884
0.072,611.976
0.071,612.044
0.07,612.096
0.106,612.183
0.078,612.234
0.042,612.311
0.094,612.383
0.048,612.437
0.068,612.485
0.069,612.573
0.081,612.689
0.104,612.771
0.061,612.817
0.071,612.884
0.063,612.951
0.103,613.042
0.072,613.1
0.09,613.165
0.07,613.276
0.052,613.323
0.101,613.4
0.068,613.46
0.064,613.519
0.052,613.592
0.087,613.656
0.048,613.744
0.092,613.821
0.087,613.89
0.059,613.978
0.085,614.024
0.079,614.084
0.067,614.141
0.066,614.198
0.076,614.271
0.095,614.343
0.074,614.421
0.058,614.476
0.081,614.542
0.049,614.627
0.104,614.694
0.054,614.766
0.075,614.845
0.083,614.911
0.067,614.988
0.06,615.083
0.085,615.165
0.072,615.224
0.049,615.295
0.074,615.373
0.066,615.419
0.077,615.484
0.071,615.561
0.062,615.659
0.052,615.748
0.059,615.791
0.091,615.849
0.077,615.918
0.081,616.044
0.056,616.169
0.079,616.258
0.074,616.321
0.097,616.415
0.071,616.496
0.068,616.575
0.064,616.661
0.09,616.732
0.087,616.813
0.082,616.887
0.069,616.926
0.058,616.987
0.064,617.069
0.068,617.149
0.068,617.265
0.079,617.309
0.089,617.37
0.052,617.447
0.046,617.528
0.073,617.614
0.081,617.685
0.095,617.738
0.065,617.808
0.086,617.859
0.046,617.942
0.064,618.064
0.059,618.184
0.078,618.22
0.077,618.297
0.079,618.376
0.062,618.479
0.105,618.558
0.072,618.637
0.079,618.731
0.079,618.828
0.059,618.906
0.093,619.007
0.081,619.105
0.065,619.186
0.065,619.269
0.054,619.316
0.047,619.387
0.076,619.439
0.058,619.487
0.069,619.558
0.072,619.614
0.059,619.706
0.078,619.761
0.079,619.819
0.069,619.885
0.072,619.942
0.082,620.037
0.074,620.123
0.079,620.175
0.07,620.26
0.07,620.327
0.079,620.404
0.105,620.474
0.082,620.551
0.062,620.61
0.067,620.696
0.087,620.765
0.086,620.813
0.05,620.9
0.064,621.008
0.077,621.078
0.064,621.158
0.052,621.246
0.073,621.323
0.083,621.376
0.081,621.406
0.091,621.482
0.069,621.573
0.092,621.64
0.058,621.717
0.074,621.791
0.093,621.857
0.076,621.942
0.068,622.001
0.054,622.108
0.062,622.166
0.054,622.216
0.067,622.323
0.084,622.409
0.08,622.477
0.059,622.554
0.067,622.641
0.099,622.714
0.078,622.771
0.081,622.853
0.064,622.919
0.057,622.997
0.042,623.069
0.059,623.128
0.046,623.197
0.078,623.252
0.086,623.325
0.089,623.395
0.048,623.477
0.088,623.559
0.085,623.634
0.069,623.663
0.113,623.737
0.068,623.806
0.073,623.891
0.078,623.976
0.057,624.057
0.057,624.126
0.046,624.169
0.089,624.249
0.076,624.354
0.072,624.461
0.064,624.505
0.093,624.587
0.085,624.676
0.08,624.758
0.057,624.837
0.075,624.9
0.076,624.937
0.085,625.035
0.077,625.129
0.065,625.225
0.057,625.294
0.077,625.398
0.08,625.455
0.076,625.498
0.063,625.587
0.068,625.643
0.066,625.709
0.088,625.747
0.056,625.815
0.077,625.9
0.069,625.994
0.061,626.063
0.09,626.172
0.09,626.263
0.062,626.365
0.071,626.429
0.07,626.497
0.09,626.57
0.076,626.64
0.081,626.745
0.059,626.854
0.097,626.919
0.065,627.031
0.098,627.103
0.066,627.189
0.115,627.293
0.081,627.372
0.112,627.43
0.079,627.499
0.089,627.54
0.095,627.634
0.084,627.738
0.061,627.781
0.07,627.886
0.051,627.939
0.108,628.049
0.083,628.073
0.05,628.146
0.106,628.204
0.052,628.268
0.085,628.341
0.081,628.404
0.071,628.478
0.056,628.567
0.074,628.643
0.092,628.739
0.078,628.834
0.087,628.886
0.08,628.965
0.047,629.026
0.088,629.104
0.058,629.186
0.087,629.242
0.105,629.344
0.099,629.423
0.065,629.474
0.089,629.56
0.042,629.61
0.082,629.722
0.085,629.8
0.097,629.878
0.096,629.95
0.067,630.076
0.065,630.158
0.085,630.219
0.061,630.282
0.079,630.351
0.086,630.437
0.073,630.506
0.09,630.565
0.06,630.627
0.043,630.703
0.075,630.784
0.073,630.899
0.053,630.996
0.055,631.054
0.088,631.127
0.061,631.193
0.078,631.244
0.058,631.326
0.074,631.409
0.085,631.524
0.071,631.611
0.071,631.71
0.067,631.77
0.046,631.862
0.067,631.943
0.048,632.014
0.064,632.095
0.091,632.135
0.093,632.216
0.079,632.309
0.083,632.361
0.062,632.415
0.083,632.493
0.078,632.582
0.081,632.668
0.054,632.729
0.064,632.773
0.085,632.82
0.058,632.914
0.079,632.967
0.071,633.059
0.069,633.104
0.09,633.161
0.072,633.252
0.076,633.322
0.054,633.393
0.106,633.485
0.092,633.547
0.074,633.649
0.077,633.723
0.065,633.807
0.082,633.883
0.055,633.949
0.068,634.018
0.066,634.11
0.065,634.149
0.071,634.236
0.053,634.301
0.092,634.365
0.056,634.394
0.066,634.468
0.073,634.54
0.075,634.669
0.069,634.709
0.044,634.787
0.07,634.847
0.058,634.9
0.104,634.924
0.067,634.984
0.061,635.049
0.073,635.11
0.051,635.178
0.085,635.237
0.114,635.292
0.087,635.368
0.084,635.446
0.08,635.489
0.056,635.569
0.056,635.659
0.06,635.721
0.081,635.825
0.061,635.899
0.049,635.981
0.082,636.058
0.074,636.157
0.059,636.204
0.06,636.285
0.084,636.357
0.087,636.398
0.046,636.487
0.081,636.541
0.081,636.625
0.076,636.71
0.059,636.761
0.081,636.831
0.045,636.925
0.079,636.993
0.053,637.035
0.056,637.157
0.075,637.241
0.062,637.296
0.044,637.4
0.06,637.439
0.077,637.521
0.08,637.628
0.076,637.696
0.071,637.742
0.061,637.826
0.086,637.883
0.071,637.938
0.083,638.041
0.072,638.099
0.08,638.162
0.087,638.231
0.095,638.303
0.074,638.366
0.055,638.417
0.066,638.511
0.096,638.575
0.094,638.656
0.053,638.783
0.086,638.89
0.068,638.956
0.091,638.998
0.062,639.049
0.072,639.136
0.057,639.216
0.07,639.295
0.075,639.367
0.067,639.459
0.109,639.554
0.08,639.642
0.042,639.684
0.091,639.781
0.062,639.873
0.062,639.981
0.052,640.057
0.083,640.164
0.096,640.269
0.08,640.321
0.095,640.374
0.089,640.434
0.06,640.51
0.078,640.591
0.064,640.662
0.054,640.737
0.057,640.831
0.07,640.918
0.077,640.999
0.061,641.062
0.064,641.137
0.081,641.22
0.077,641.298
0.1,641.342
0.072,641.416
0.048,641.483
0.065,641.583
0.064,641.64
0.074,641.718
0.069,641.862
0.069,641.902
0.094,641.983
0.065,642.067
0.087,642.159
0.091,642.202
0.081,642.296
0.074,642.367
0.069,642.435
0.088,642.502
0.062,642.553
0.067,642.651
0.055,642.711
0.057,642.824
0.063,642.873
0.085,642.922
0.087,642.997
0.068,643.075
0.099,643.14
0.063,643.215
0.106,643.283
0.051,643.364
0.081,643.45
0.078,643.494
0.086,643.61
0.079,643.68
0.077,643.788
0.044,643.866
0.107,643.958
0.103,644.029
0.056,644.129
0.044,644.244
0.084,644.341
0.075,644.452
0.064,644.554
0.083,644.616
0.087,644.691
0.074,644.746
0.048,644.827
0.099,644.914
0.064,644.973
0.085,645.048
0.083,645.094
0.05,645.189
0.078,645.293
0.088,645.358
0.059,645.397
0.05,645.48
0.05,645.571
0.1,645.667
0.071,645.751
0.057,645.817
0.088,645.876
0.084,645.974
0.081,646.067
0.05,646.145
0.077,646.217
0.085,646.321
0.055,646.413
0.068,646.463
0.093,646.569
0.088,646.641
0.084,646.727
0.076,646.766
0.077,646.828
0.052,646.905
0.105,646.962
0.044,647.022
0.062,647.102
0.088,647.205
0.063,647.301
0.092,647.389
0.082,647.494
0.062,647.58
0.067,647.659
0.055,647.72
0.044,647.805
0.064,647.876
0.049,647.945
0.065,647.984
0.071,648.054
0.043,648.172
0.07,648.233
0.091,648.293
0.086,648.363
0.084,648.429
0.061,648.459
0.069,648.539
0.097,648.623
0.048,648.689
0.066,648.755
0.093,648.798
0.061,648.827
0.083,648.882
0.092,648.963
0.089,649.07
0.085,649.145
0.066,649.204
0.086,649.277
0.083,649.346
0.064,649.424
0.088,649.495
0.097,649.56
0.05,649.614
0.047,649.707
0.086,649.761
0.079,649.853
0.064,649.956
0.082,650.031
0.079,650.129
0.072,650.2
0.078,650.236
0.044,650.305
0.071,650.377
0.061,650.432
0.088,650.52
0.059,650.59
0.068,650.645
0.062,650.715
0.079,650.815
0.082,650.896
0.075,650.961
0.087,651.033
0.077,651.115
0.082,651.192
0.081,651.269
0.087,651.362
0.078,651.429
0.091,651.514
0.069,651.583
0.08,651.671
0.059,651.729
0.063,651.797
0.07,651.868
0.089,651.949
0.092,652.023
0.052,652.114
0.088,652.195
0.087,652.282
0.088,652.353
0.065,652.432
0.081,652.528
0.059,652.598
0.064,652.68
0.056,652.745
0.081,652.8
0.086,652.876
0.064,652.954
0.051,653.013
0.052,653.086
0.061,653.145
0.068,653.22
0.084,653.325
0.068,653.414
0.074,653.478
0.083,653.578
0.094,653.65
0.073,653.775
0.087,653.858
0.078,653.929
0.062,653.975
0.071,654.069
0.053,654.139
0.084,654.192
0.069,654.288
0.068,654.34
0.079,654.447
0.054,654.54
0.083,654.606
0.061,654.716
0.089,654.769
0.072,654.889
0.05,654.981
0.082,655.063
0.08,655.148
0.076,655.24
0.067,655.332
0.059,655.412
0.077,655.466
0.092,655.533
0.106,655.614
0.076,655.689
0.062,655.728
0.087,655.823
0.093,655.887
0.07,655.956
0.081,656.043
0.101,656.111
0.051,656.19
0.06,656.258
0.08,656.337
0.062,656.445
0.052,656.558
0.064,656.615
0.083,656.709
0.044,656.746
0.061,656.826
0.07,656.856
0.076,656.892
0.054,656.981
0.047,657.056
0.051,657.107
0.084,657.207
0.062,657.267
0.08,657.347
0.07,657.406
0.088,657.471
0.064,657.528
0.049,657.611
0.055,657.673
0.089,657.748
0.067,657.844
0.076,657.899
0.085,657.987
0.078,658.033
0.06,658.091
0.077,658.173
0.055,658.262
0.086,658.352
0.062,658.439
0.068,658.496
0.092,658.555
0.075,658.649
0.082,658.715
0.076,658.787
0.087,658.868
0.122,658.958
0.06,659.048
0.059,659.109
0.071,659.201
0.076,659.284
0.079,659.356
0.047,659.419
0.091,659.496
0.081,659.544
0.066,659.601
0.078,659.677
0.064,659.774
0.064,659.843
0.073,659.909
0.085,659.964
0.075,660.046
0.093,660.188
0.059,660.265
0.068,660.32
0.084,660.345
0.097,660.396
0.077,660.46
0.056,660.536
0.079,660.626
0.088,660.706
0.055,660.762
0.068,660.843
0.065,660.882
0.075,660.944
0.051,661.028
0.049,661.075
0.062,661.142
0.085,661.207
0.061,661.303
0.088,661.375
0.049,661.444
