cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
2728,182,3.34,15,8,360,26,984
3157,206,3.09,15,8,366,19,985
2645,184,3.39,15,9,353,46,986
2786,194,3.48,15,8,390,40,987
3618,200,3.61,15,9,325,20,988
3866,218,3.59,15,8,509,44,989
2871,193,3.17,14,8,447,16,990
3114,187,3.29,15,7,438,19,991
3132,192,3.99,15,8,312,30,992
2836,196,3.16,15,8,486,34,993
2866,190,3.67,15,8,453,32,994
3079,202,3.68,15,10,509,18,995
1739,200,3.98,11,8,427,36,996
2762,193,3.66,15,8,490,25,997
2638,195,3.25,15,8,418,28,998
2487,186,3.21,15,8,452,39,999
2314,214,3.97,15,8,419,17,1000
2994,194,3.28,14,8,404,33,1001
2724,195,3.18,12,6,364,23,1002
3460,207,3.71,14,8,474,25,1003
2516,185,3.6,14,8,473,41,1004
2014,195,3.06,14,8,465,46,1005
3788,203,4.2,14,7,438,30,1006
2481,177,3.31,14,8,428,26,1007
1764,170,3.84,14,8,479,33,1008
2950,203,3.74,14,8,480,0,1009
3172,192,3.67,14,8,412,33,1010
2656,194,3.5,14,8,496,32,1011
2486,257,3.61,14,8,423,25,1012
2676,203,3.71,14,8,410,31,1013
2493,200,3.97,14,8,436,45,1014
3101,204,3.69,14,8,397,33,1015
2880,184,3.5,14,8,463,22,1016
3415,212,3.48,14,7,455,23,1017
2409,201,3.41,14,7,466,15,1018
3283,184,3.17,14,8,429,36,1019
3111,194,3.69,17,8,381,24,1020
2720,213,3.35,14,8,424,15,1021
2801,188,3.32,13,10,457,33,1022
2587,192,3.63,14,8,420,23,1023
2037,195,3.5,14,8,431,31,1024
2750,222,3.63,14,7,485,51,1025
2154,203,3.53,14,7,429,34,1026
