core1,core2,core3,core4,mem,gpu,norm_ex_time
92.49,4.9,2.01,2.19,120.64,4.43,625
91.75,4.92,2.03,2.41,133.33,4.18,626
85.52,4.65,2.0,2.58,127.19,4.65,627
83.84,4.87,1.99,2.24,122.53,4.36,628
95.4,5.22,2.0,2.6,130.14,4.29,629
90.3,5.25,1.85,2.25,126.52,4.42,630
84.59,5.08,2.04,2.28,126.2,4.07,631
90.54,5.25,1.94,2.32,130.04,4.11,632
90.79,4.96,0.99,2.1,130.32,4.34,633
87.01,5.37,2.06,2.07,127.75,4.32,634
91.04,4.99,1.69,2.2,130.33,4.19,635
93.39,5.96,1.96,2.51,148.18,3.86,636
91.34,5.39,2.07,2.36,132.13,4.3,637
92.04,5.32,1.97,2.16,136.89,4.38,638
84.4,5.47,1.77,2.32,136.52,4.05,639
94.2,5.57,1.8,2.26,129.74,4.17,640
83.47,5.4,1.98,2.75,130.86,4.33,641
91.75,5.29,2.09,2.5,135.87,4.13,642
90.21,5.1,1.93,2.4,150.06,4.23,643
90.05,5.34,1.88,2.68,142.66,4.23,644
92.73,5.49,2.18,2.32,142.46,4.16,645
83.91,5.61,2.0,2.53,142.44,4.28,646
89.75,4.99,2.24,2.05,142.53,4.16,647
89.35,5.03,1.93,2.5,127.38,4.17,648
83.71,5.35,1.4,2.35,180.55,4.15,649
85.64,4.7,1.66,2.17,152.67,4.33,650
92.87,4.58,1.58,2.55,162.88,4.22,651
83.1,4.66,1.72,2.35,124.63,4.26,652
80.49,4.6,1.18,2.28,141.26,4.46,653
84.46,4.75,1.55,2.49,156.65,4.21,654
92.22,4.81,1.51,1.93,140.82,4.24,655
92.55,4.76,1.65,2.24,139.24,3.92,656
89.84,4.66,1.31,1.6,130.31,4.28,657
83.18,4.68,2.17,2.0,123.6,4.36,658
103.33,4.88,1.62,1.87,123.33,3.96,659
84.74,4.8,1.56,2.08,140.96,3.56,660
87.58,4.76,1.71,1.93,116.42,4.31,661
107.96,4.83,1.52,2.14,140.75,4.09,662
91.72,4.67,1.75,2.07,109.22,3.95,663
89.44,4.61,1.91,1.83,121.14,3.94,664
94.07,4.66,1.54,1.66,138.38,4.26,665
104.27,4.61,1.41,1.83,138.4,3.73,666
101.44,5.09,1.76,1.77,138.62,4.03,667
88.02,4.92,1.86,1.76,138.4,4.05,668
101.48,4.75,1.7,2.05,138.82,4.23,669
87.88,4.88,1.13,1.84,138.65,3.81,670
86.34,1.86,2.1,1.86,138.75,4.08,671
90.48,5.31,2.13,2.15,138.67,4.35,672
85.15,5.3,1.83,2.11,138.5,4.11,673
84.93,5.19,1.57,1.87,138.31,4.09,674
95.38,5.32,1.88,1.93,138.75,3.83,675
99.43,5.37,2.04,2.07,138.38,3.89,676
94.46,5.46,2.09,2.06,138.59,4.19,677
99.57,5.6,1.92,2.15,138.66,3.94,678
100.22,5.43,2.12,2.3,138.67,3.8,679
100.15,3.17,1.94,2.3,138.71,4.33,680
96.02,5.26,2.01,2.27,138.26,4.23,681
101.13,5.45,2.18,1.72,138.31,4.19,682
99.83,5.64,1.75,2.09,138.33,4.11,683
88.44,5.47,2.05,2.36,138.82,4.36,684
108.95,5.48,1.97,2.12,138.55,4.28,685
92.25,5.07,1.81,2.13,138.24,4.27,686
85.71,5.32,1.73,2.22,138.17,3.86,687
90.74,5.44,1.7,2.08,147.09,3.68,688
85.7,5.58,1.67,2.07,138.58,2.95,689
81.61,5.32,2.03,0.94,138.84,3.17,690
68.94,5.43,2.02,1.96,138.58,2.55,691
90.06,5.49,2.52,2.21,138.35,7.13,692
92.84,4.77,1.77,2.17,138.14,3.53,693
97.26,4.96,1.93,2.12,138.45,2.18,694
87.1,4.79,1.71,2.83,108.94,3.16,695
87.23,4.95,1.68,2.68,141.57,2.92,696
89.37,5.01,1.83,3.15,125.69,3.3,697
86.16,5.02,1.81,2.65,110.23,3.79,698
86.4,4.86,1.59,2.5,154.47,2.49,699
89.34,4.98,1.42,2.75,129.41,3.61,700
87.88,4.98,1.78,2.37,122.08,2.85,701
86.32,6.65,1.59,2.53,154.58,4.88,702
86.85,5.11,1.71,2.32,125.26,3.34,703
86.91,4.94,1.62,2.16,160.21,3.52,704
87.59,4.69,1.76,2.72,146.75,4.0,705
86.03,5.07,1.86,2.65,103.73,3.01,706
88.33,4.95,1.92,2.46,92.85,3.12,707
88.91,5.44,1.75,2.47,77.37,3.59,708
87.91,4.96,1.54,2.72,138.32,3.54,709
85.98,4.74,1.53,2.42,102.11,2.96,710
87.81,4.74,1.46,2.8,121.67,3.12,711
89.55,5.24,1.51,2.65,101.57,2.51,712
89.48,5.87,2.06,2.57,95.49,3.17,713
80.88,5.85,2.06,2.48,118.92,3.54,714
86.41,5.99,2.0,2.4,122.56,3.37,715
85.8,5.34,2.1,2.32,123.22,3.43,716
85.0,5.72,2.0,2.24,143.99,3.63,717
86.0,5.72,1.84,2.68,109.57,3.18,718
83.7,5.9,2.12,2.39,106.21,3.78,719
85.28,5.84,2.07,2.69,142.39,4.08,720
84.3,5.52,1.73,2.61,136.98,3.91,721
88.36,6.82,2.63,2.1,99.21,3.82,722
89.9,5.71,2.09,2.57,210.65,3.84,723
85.64,5.86,1.83,2.19,85.21,3.97,724
87.32,5.9,1.73,2.26,118.29,3.81,725
85.51,5.75,1.98,2.42,118.63,3.72,726
85.94,5.89,1.91,2.74,119.78,3.93,727
84.77,5.67,2.17,2.29,119.45,4.07,728
87.66,5.57,2.84,2.55,119.59,3.76,729
87.24,5.66,1.89,2.43,117.65,3.98,730
85.12,5.73,2.0,2.28,119.67,3.75,731
84.53,5.64,1.89,2.82,119.01,3.9,732
85.6,5.83,2.02,2.32,117.21,3.85,733
83.04,5.83,2.22,2.4,116.88,3.65,734
83.84,5.29,2.01,1.95,97.08,4.0,735
85.14,5.41,2.06,1.91,117.7,3.73,736
83.82,5.54,2.17,1.55,118.79,3.82,737
84.93,5.42,2.12,1.79,117.12,3.89,738
84.02,5.51,2.18,1.95,119.53,3.74,739
83.81,4.99,1.81,1.72,118.84,2.7,740
85.21,5.72,1.88,1.93,119.46,3.85,741
84.45,6.15,1.88,2.06,120.06,4.0,742
83.74,5.85,1.7,1.75,121.14,3.98,743
84.27,5.89,1.94,2.05,116.42,4.21,744
86.33,6.17,2.01,1.88,119.38,3.78,745
85.26,5.17,2.02,1.83,118.34,3.81,746
85.63,5.23,1.91,1.95,119.01,3.81,747
83.66,5.44,1.84,1.72,118.71,4.01,748
83.51,5.52,1.97,1.87,117.87,3.67,749
85.22,5.28,1.77,1.61,118.91,4.18,750
84.64,5.51,2.06,1.79,117.95,3.26,751
82.41,5.91,1.9,1.8,158.24,3.96,752
84.2,5.58,2.14,1.98,117.24,3.31,753
83.95,5.68,1.85,1.87,117.99,3.67,754
84.66,5.42,1.68,2.25,111.96,4.98,755
82.71,5.37,1.81,2.14,104.08,3.12,756
82.12,5.09,1.83,2.28,117.57,3.52,757
85.55,5.29,2.01,2.12,111.5,3.39,758
84.05,5.4,1.47,2.28,116.03,3.42,759
84.0,5.53,1.61,2.23,118.11,3.42,760
84.03,5.28,1.74,2.16,120.96,3.48,761
83.96,5.66,2.04,2.53,125.23,3.67,762
86.75,5.49,1.8,2.5,104.4,3.27,763
84.31,5.48,1.73,2.46,116.62,4.61,764
85.57,5.3,1.59,2.23,114.24,3.97,765
82.93,5.51,1.6,2.44,120.55,5.61,766
109.68,5.08,1.62,1.91,111.31,3.28,767
92.74,5.12,1.3,2.65,133.15,3.67,768
94.8,5.48,1.82,2.23,112.71,3.79,769
106.63,5.46,2.05,2.11,119.21,3.69,770
90.59,5.17,1.9,2.44,118.53,3.21,771
100.87,5.4,1.71,2.38,115.88,2.63,772
77.02,5.46,1.54,2.63,102.22,4.12,773
86.45,5.57,1.94,2.25,116.03,3.83,774
82.17,5.43,1.63,2.89,117.11,3.88,775
96.15,4.12,1.66,2.1,126.52,3.75,776
99.4,3.53,1.87,1.46,122.61,3.04,777
104.67,4.16,1.77,2.11,187.58,4.4,778
90.74,3.91,2.01,1.62,97.68,3.78,779
85.64,4.08,1.78,1.53,110.28,2.77,780
81.91,3.84,2.04,2.15,121.07,3.53,781
110.6,2.28,1.86,2.13,114.17,3.55,782
108.22,3.62,1.75,1.93,105.98,3.86,783
76.84,4.3,2.12,2.02,107.3,3.03,784
84.07,3.92,1.81,2.07,138.26,3.91,785
104.37,3.71,1.85,1.96,142.63,3.28,786
106.06,3.88,1.77,1.97,141.54,3.56,787
94.2,4.2,2.04,1.92,142.22,3.46,788
86.89,4.17,1.65,2.12,134.94,3.29,789
96.3,3.9,2.01,1.88,136.21,3.52,790
78.48,4.57,1.89,2.37,138.74,2.96,791
87.1,3.7,1.8,1.89,134.14,3.15,792
99.38,3.99,1.94,1.81,139.35,3.19,793
78.99,4.09,1.8,1.97,138.02,3.61,794
96.43,3.98,1.56,3.94,137.6,3.05,795
88.73,3.92,1.76,1.72,140.36,2.82,796
85.32,5.79,1.75,1.91,143.78,3.28,797
92.06,5.76,1.53,2.04,134.51,3.48,798
71.55,5.31,1.76,2.0,140.48,3.41,799
85.97,5.8,1.95,1.8,132.72,3.08,800
86.36,5.52,1.94,2.08,137.49,3.59,801
93.48,6.1,1.81,2.05,134.01,3.6,802
135.3,6.12,1.66,1.69,146.15,3.63,803
113.37,5.73,1.72,1.89,138.04,3.32,804
97.03,5.63,1.43,3.85,133.23,3.42,805
79.6,5.8,1.79,0.02,141.89,3.74,806
129.77,5.78,1.59,1.6,141.84,3.39,807
126.5,6.01,1.8,1.82,140.92,3.31,808
152.42,5.64,1.44,1.85,140.29,4.02,809
132.81,5.68,1.72,1.72,134.09,3.24,810
86.43,5.81,1.83,1.89,138.18,3.34,811
92.69,5.68,1.67,2.05,139.9,3.42,812
125.44,5.32,1.68,2.07,136.34,4.24,813
94.16,5.82,1.92,1.69,130.75,3.6,814
115.18,5.54,1.93,1.58,137.66,3.71,815
112.7,5.94,1.25,2.17,139.55,3.38,816
90.15,5.74,1.38,2.93,137.08,3.69,817
122.75,6.99,1.9,2.78,139.51,3.8,818
149.0,6.3,2.27,2.01,137.25,3.71,819
84.34,6.58,1.73,2.11,137.77,3.71,820
91.58,5.99,1.79,2.18,138.95,3.78,821
109.34,5.87,1.8,1.56,140.68,3.58,822
108.6,6.15,1.6,2.15,139.17,3.62,823
75.4,5.98,1.89,2.97,138.14,3.73,824
83.51,6.34,1.88,1.97,140.59,3.46,825
127.72,6.39,1.68,1.85,137.84,3.86,826
122.27,6.17,1.89,2.36,137.11,3.77,827
100.91,6.24,1.8,2.07,140.15,3.74,828
122.12,5.85,2.11,2.29,137.46,3.62,829
95.56,5.56,1.67,1.87,137.47,3.87,830
112.14,7.08,1.76,2.22,138.34,3.61,831
121.5,6.83,1.94,2.73,140.64,3.79,832
100.78,5.91,1.75,2.44,136.57,3.72,833
73.13,5.98,1.74,2.17,138.08,3.62,834
109.48,5.96,1.57,2.06,136.67,2.56,835
126.0,5.46,1.93,2.32,138.66,3.65,836
113.75,5.53,1.7,1.91,138.85,3.87,837
123.25,6.12,1.86,2.11,138.05,3.66,838
108.28,5.92,1.82,2.08,138.25,3.86,839
106.8,5.73,1.57,2.15,139.97,3.9,840
111.78,6.14,1.88,2.09,137.72,3.78,841
112.77,5.93,1.59,1.86,137.54,3.72,842
112.77,6.39,1.66,2.19,138.29,3.8,843
110.75,5.93,1.77,1.99,138.35,3.15,844
106.99,5.94,1.07,2.21,143.07,3.39,845
96.73,5.84,1.7,1.97,145.56,3.79,846
104.85,6.21,2.06,2.16,140.79,3.77,847
110.29,5.99,1.76,2.0,142.54,3.9,848
105.66,6.13,1.98,2.1,142.83,4.33,849
109.54,6.16,1.53,2.05,145.95,4.57,850
109.44,5.88,2.08,2.14,141.71,3.79,851
105.83,5.68,1.66,2.07,143.87,3.79,852
109.56,6.07,1.36,2.01,139.84,3.82,853
106.43,6.1,1.71,2.07,147.85,3.71,854
111.38,6.26,1.61,2.25,143.97,3.83,855
112.77,6.11,1.73,2.11,145.47,3.8,856
111.48,5.91,1.91,1.7,141.54,4.42,857
110.86,6.34,1.57,2.45,139.49,4.48,858
107.45,6.06,1.47,2.18,111.46,3.96,859
107.09,5.36,1.59,2.07,142.56,4.39,860
109.92,5.47,1.8,2.1,111.02,4.08,861
112.77,7.43,1.6,2.09,142.63,4.56,862
112.77,5.13,1.63,1.92,141.27,3.99,863
112.77,5.31,1.79,1.98,140.72,4.09,864
111.04,5.02,1.46,2.05,137.48,3.97,865
107.6,5.49,1.67,2.02,139.09,3.55,866
110.72,5.1,1.87,2.08,136.99,3.82,867
111.62,5.33,1.99,2.34,139.35,3.75,868
