query_id,time_violation,remaining_inference_time,data_sources,top_1,top_3,top_5,top_10,no_object,list_objects
34a5b8d1-6085-40d0-9f08-5d532c8d5a44,False,0.8152856170239431,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 3, 4, 5, 6]"
be98cea1-72f9-470d-8121-24b223398997,False,1.7211990309734049,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 3]"
c676ebff-d0e1-4446-b58d-c2281e85edaa,False,2.228439348451917,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 5, 6]"
7dd1c0c1-f034-40fe-8375-be0569b48795,False,0.4414157314662091,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
f75ecb75-962d-43a1-b965-96c8a421e8c9,False,0.6007632080094165,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
1fb19275-857a-4d08-9654-d3b9156eabdd,False,0.7492839487997159,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
9b6ca16a-da02-488f-92f1-211314f90c02,False,2.171033060154429,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 2, 3, 6]"
992154d5-1eb2-4e04-8eab-91745f69e5a9,False,1.9904626696488763,"['rgb', 'ninf', 'minf', 'finf']",4.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 9]"
8eaf5164-2e44-42a5-b079-373e6bc0d72f,False,0.9613634100273508,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
b6411099-c09a-4e0b-9e6b-71959a8c50a2,False,1.3516206589848925,"['rgb', 'ninf', 'minf', 'finf']",11.0,12.0,12.0,12.0,14.0,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14]"
889c299c-ea90-44f4-8a56-22ae5533a0b8,False,0.7254063497632693,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
0e37d881-c497-4377-a1cd-bbf456818e2b,False,1.896068058334318,"['rgb', 'ninf', 'minf', 'finf']",3.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 4]"
fa5e63b3-f9a7-46fb-a875-e7897e35bfd8,False,0.83874279370529,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
fe0edc55-d235-4aec-b336-727fa3e90b10,False,1.3550016215066936,"['rgb', 'ninf', 'minf', 'finf']",13.0,13.0,13.0,13.0,16.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 16, 17, 21]"
2b008cd5-2094-4d3d-b27a-90eb0777bc36,False,1.993680603640057,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
90826768-724c-4b75-bddf-5827674fcb19,False,0.4461105390487775,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
120b52a5-d6ee-4283-adc7-be0301e9ea5e,False,2.038498912963707,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[0, 1, 2, 3, 6]"
a4212379-8122-4379-b644-8f0c922c1111,False,2.358060507011521,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
e77b2baf-62cb-4d1c-b8eb-43a2d3133b4e,False,2.623625443793048,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 3, 4]"
86603f93-28df-4931-938b-6b4973c102c1,False,0.721827644202859,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
ab245aee-3a61-42d1-bcb1-0082a6c17c75,False,1.400397816158097,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
32372644-83ee-4a39-99dd-d4d1878c6014,False,2.101514534249949,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[1, 2, 3, 5, 6]"
d588f54e-d5c9-460b-8aca-eafa9b3d8fbe,False,1.4824720124550828,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 2]"
8b0ebe38-8403-46a0-980a-13eaea8519d9,False,0.7957814137351645,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[0]
c66d4aa8-935a-4b6f-915f-d8922397384f,False,1.413461284706243,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,2.0,"[0, 2]"
fb17c0b8-83e7-491d-b8c4-0e148ffb862a,False,1.4658989471612007,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,4.0,"[0, 1, 2, 3]"
fa895dae-2a45-4c59-a011-cee5efafd556,False,2.3518792755187734,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,3.0,"[0, 1, 2]"
7331e583-fc97-49bc-9b9a-5f271ae8f956,False,1.2315612791523392,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 10, 9]"
6e900a75-bad9-4b3f-9c84-e317706f9bb6,True,0.8673381761885708,"['rgb', 'ninf', 'minf', 'finf']",12.0,12.0,12.0,12.0,12.0,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 14]"
f2173977-ac3c-4e7d-bf80-3479c32aa094,False,1.6054631834275774,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 4, 5]"
4925aafb-dd70-44e5-a641-51ac51a17d5c,False,0.5856785494388622,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,9.0,"[0, 1, 3, 4, 5, 6, 7, 8, 14]"
f07fad1c-a25a-4117-9e8e-5c8f8ac5badb,False,0.5583517602847307,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 3]"
5035d777-3776-4ff8-b9e5-ef2ce26d2871,False,2.096886315459116,"['rgb', 'ninf', 'minf', 'finf']",1.0,2.0,2.0,2.0,2.0,"[0, 1]"
64e5d961-8087-4e2c-994b-c6600db15751,False,0.723133723008853,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,3.0,"[0, 1, 2]"
8c96d9f5-4bb2-49b6-a1df-59fdadbe6b8a,False,0.8036893464790662,"['rgb', 'ninf', 'minf', 'finf']",13.0,13.0,13.0,13.0,13.0,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 16]"
d00ef9d2-b8b5-4e76-a46a-d3278937f327,False,0.6235263560909045,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 3]"
eb061da5-b68d-48ce-9501-90447d485173,True,1.5627252764234978,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 4, 6]"
1fea0301-97f4-4926-be5c-18f9f20c3acd,False,2.0715317772241937,"['rgb', 'ninf', 'minf', 'finf']",11.0,12.0,12.0,12.0,12.0,"[0, 1, 2, 3, 4, 5, 6, 8, 11, 13, 14, 18]"
0e1b2e8b-6a13-4ca5-83ed-691320a1deaa,False,1.3029571487126368,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 4, 8]"
a39b8968-c8b2-42fb-b737-934062d12075,False,0.7147790891520199,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 4]"
606416f9-3fe1-4ce7-99ec-d3c68e4fdead,False,1.633780188301675,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 3, 4]"
aee6ff68-8cc7-451b-8ef0-7260a49e3eb3,False,1.5546580646332346,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
64401607-480f-43cb-80a4-266bd34189b3,False,2.620538342110532,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
b076b26a-8bb0-49d9-8c97-5a31bab7c249,False,1.1360513884722994,"['rgb', 'ninf', 'minf', 'finf']",10.0,10.0,10.0,10.0,11.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 12, 20]"
f3f0448e-3a69-4fde-9ee0-9fb9f4a119ed,True,1.630291414295466,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,12.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14]"
da203f0b-2a7f-4638-a409-6cde44a1d5c7,False,1.4820983495758508,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 5]"
f38e8663-d437-497b-8ecc-72f547e241d5,False,1.642819596212893,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,5.0,"[0, 1, 2, 3, 4]"
46ad6d39-07b8-42dd-8512-76e588cef3e1,False,0.8841087813986803,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,5.0,"[0, 1, 2, 3, 4]"
7c4b3462-ad77-4342-a7e6-987aa1a39074,False,1.5840117189451752,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 5, 7, 8]"
a33992df-5229-4a06-9f39-268997ad5808,False,0.5609160249049548,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 3]"
899a0adc-11d1-458c-8a7a-51b8518728a7,False,1.863745336199264,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[0]
27e67939-4034-4dfd-b0a3-2fea6331f555,False,2.47609015536741,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
69c0ba3c-bbe5-4106-b8d3-7805d8cc1473,False,2.5868122648091862,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
7d347af5-903a-4746-a6f7-e996e43e96ec,False,0.6803827587687548,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
acb76abc-7c79-4866-b926-373911088fec,False,0.9097476487370582,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 3]"
a2e4fc39-92e8-4dd6-a055-09580019136f,False,0.7771169590186384,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 9]"
7937856e-79c0-4620-bf8f-f73f9bf2f730,False,1.5300727263573446,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 4, 5, 6, 9, 14]"
01af29ff-3cb0-433a-8ac1-057ff68824db,False,2.151813947923928,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,5.0,"[0, 1, 2, 4, 5]"
0abdd5e3-d82e-4161-91e1-4d5469b532a5,False,0.3916862973623837,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 5, 7]"
5d77c197-10a1-4725-848b-2111cce5d216,False,2.16400402054813,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,7.0,"[0, 3, 4, 7, 9, 10, 11]"
38d9c6f1-3634-4bfc-a7df-9c60c1f55975,False,1.0120332398125846,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 4, 6, 9]"
a2ac30c0-1756-40ea-a7bb-01479f6be058,False,0.8594687792995644,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
5fbfc4ea-c49f-4838-acfd-a9ea0ba4dd68,False,0.533735238831119,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 6, 8]"
c717dce9-d0ad-49b2-bb84-0941135860b2,False,1.7600348896203637,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
1036fe0e-6e8c-47f1-842a-5ff0ed69333e,False,0.607628288809663,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 7, 8, 10]"
96ff8e90-2d6e-4614-8cb7-e909ce6090bd,False,0.6657980944579756,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
1a98cd07-ed51-47c2-8854-81fc608b6cbb,False,0.6770012221380242,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 5]"
e6c0007c-6721-4a45-8c2c-370a5ef72800,False,0.6211316597002327,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
dca28b15-67bb-416f-bdae-6aaae7a00b5d,False,0.8833877838079378,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 2]"
f992c829-a252-4ff3-a428-f6bcaf6c851f,False,2.497509528238551,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[0]
775be80c-d0f6-4ae7-a227-0d79e6872bee,True,0.8205910641390936,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 4, 5]"
23a34d34-be4f-4155-8905-d7f278211a0c,False,1.8738883078089803,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,2.0,2.0,2.0,"[0, 2]"
82fd13ce-4bf5-42ce-95d8-eb530b361c08,False,1.820103970242859,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
85d425bb-f549-41bd-9b99-c7e6f167311c,False,0.6967025317024855,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 5, 12]"
4c79608e-0c81-4303-a82f-f2b489e0e11b,False,0.880505529656966,"['rgb', 'ninf', 'minf', 'finf']",10.0,10.0,10.0,10.0,11.0,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12]"
53eb78ba-ea00-4d9c-84ee-84cbbc0dc12b,False,1.3677986707973888,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 2, 3, 4]"
da394ff2-7e1e-4f8d-8603-778a59d4b531,False,0.6116839822386032,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 3, 4, 6]"
5dee6c64-a557-4b30-b0f6-ca7559caf646,False,1.7503729271738917,"['rgb', 'ninf', 'minf', 'finf']",15.0,15.0,15.0,15.0,16.0,"[0, 1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 15, 18, 19, 20, 21]"
8cae3718-cd97-4708-8291-9d24d4e961da,False,0.8851750498197504,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 3, 4, 8, 9, 10, 12]"
3c827245-ced1-4fd7-a69d-72c979a645c9,False,2.5885969617640616,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
4fbdb5b3-49fb-4606-9f27-d5be2291b8d4,False,0.3920650981944842,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
4172aa55-d6bd-4ea9-bf3b-68ffda49c8ba,False,2.094935205508756,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
dccf372e-d40c-437b-9bbf-5050545f16e2,False,2.1247210636540395,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 6]"
ceb9957b-ea1b-4cdf-ac28-e48ea4844859,False,0.8177736790275955,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 3, 6]"
04b82542-ede8-470d-9b36-12ad726612ac,True,1.5335344569117564,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 4]"
7c503cef-f604-48b7-bd72-f2e88289448e,False,2.248496434241205,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 5, 6, 8]"
d91b9de8-a0c0-40ba-acee-f24405cd570b,False,1.2126603509140166,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
47e3b814-b044-422b-8882-f9675f47fa22,False,0.3979323466180027,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 3, 4]"
2dbe12c4-15cb-49ec-86a8-79b4b1fea777,False,1.8410718809123652,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
234bea83-2301-42e1-bd58-9abbc236929d,False,0.3553864430679762,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 2]"
64312c04-dbdc-47de-92dd-f47c1d8cb023,False,1.7164075333024649,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[1, 2, 3]"
b269e382-d56c-477b-9140-718c767546ca,False,0.4349141532411158,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
6447f492-3ab8-4003-b60f-cd293cfd0aa7,False,0.574007224764833,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,3.0,3.0,4.0,"[0, 1, 5, 6]"
2154b892-d5f0-4a0f-b8ce-2aee511974b0,False,1.1022845267552108,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,6.0,"[0, 1, 2, 4, 6, 15]"
62e20c78-4084-413d-8e8d-6b748c00dfca,False,0.6191167298403473,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 3, 4, 7, 11, 19]"
4c2692fc-2015-4a2e-ba78-04028eff1a92,True,2.214654856904774,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
818176d8-4973-411f-a849-f2c4647da931,False,2.108602904490412,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,7.0,"[0, 1, 2, 3, 4, 6, 8]"
ac1cdb89-b316-42d8-8b46-75f7e292ad2e,False,0.5734198133334458,"['rgb', 'ninf', 'minf', 'finf']",3.0,4.0,4.0,4.0,4.0,"[1, 2, 3, 4]"
d608e763-efb4-45e3-bf9a-ef6e5d85c178,False,0.739533417404213,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
8a41ccdf-540b-4152-9ff9-ab180058f253,False,1.4403571730795623,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
718e1d41-a6bb-4a74-a0d1-04992f54735b,False,2.2039885252239184,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
e290b96f-6090-409b-9084-4cc13151b2e4,False,0.6329788719852423,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 5]"
2bcbcf60-c28e-4ffc-b69d-918e19b4943a,False,0.3938352149709198,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[0]
fd7e3952-0caf-4b57-bbf2-d5a5650139a6,False,1.6321297448150087,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,6.0,"[0, 1, 2, 3, 5, 7]"
f4e6d657-8eea-419a-8273-e978c499ddd7,False,0.7559814418997167,"['rgb', 'ninf', 'minf', 'finf']",0.0,1.0,1.0,1.0,1.0,[0]
f71a9c90-625a-4a46-8943-341c1942b51e,False,2.6067668639448573,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
92914730-0e19-4522-a481-693d5d9efb14,False,1.765446102540349,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 3, 5, 15]"
907b7573-64a9-4a5d-9223-eda33c28aa80,False,0.8686855867828481,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 6, 7, 13]"
c4ca6719-38b3-4b85-9838-0091f32236a8,True,0.5876300036168001,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,3.0,"[0, 8, 3]"
e31e3c9c-7df1-4efb-9e3a-68ae392ab152,False,0.6471813776722325,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,9.0,"[0, 1, 2, 4, 5, 6, 7, 8, 9]"
68227991-c435-4f9a-af4b-fae2dbe7e43b,False,1.00176194452131,"['rgb', 'ninf', 'minf', 'finf']",9.0,10.0,10.0,10.0,10.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10]"
25c2bfee-0ff9-431c-89e9-511bd289316c,False,1.928948243010564,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 4, 5]"
8ad36ec1-76f6-4b09-82a3-914a04ab9bcb,False,1.864105542892654,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
5500a157-12a0-4283-8bf9-2765c600aec9,False,2.318825403623259,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 5]"
8bdbb416-f920-4c24-b13e-e1b8db946caa,False,1.8343752428893785,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 2]"
1f5b7fe7-c4cf-442f-8419-32053d36f2b6,False,1.999151817539182,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[1, 2, 6]"
726c15fc-61b5-4fc6-94fc-34bf541e8c84,False,0.3752493175721861,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 2, 3]"
e773dcc1-d41e-442f-8279-e825780c7ec6,False,1.9539178367982672,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[1]
5305f17a-56c2-49e7-9f1d-741a395deddb,False,0.7574358645339943,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
656caabf-24cd-4b51-a725-c69056ef526d,False,1.7302877292883017,"['rgb', 'ninf', 'minf', 'finf']",8.0,8.0,8.0,8.0,8.0,"[0, 1, 2, 3, 4, 6, 9, 11]"
3f70c158-2c7c-465d-9301-74b0892cd00c,False,1.6357845705847716,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,5.0,"[0, 1, 2, 3, 4]"
3d677f5f-d500-4ce3-b439-0e40596b5c02,False,2.0676643116318694,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[0]
7c486b8e-4fd8-4e67-b844-32773f076802,False,0.781376104214144,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 2, 9, 10, 11]"
1a19f2cb-4c99-40fb-90e5-0122f22cea96,False,1.9359976731627588,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,6.0,"[0, 1, 2, 3, 6, 11]"
c39b631a-69f9-458e-8732-8bcb7fe8fe48,False,1.1000616360065152,"['rgb', 'ninf', 'minf', 'finf']",7.0,7.0,7.0,7.0,7.0,"[0, 1, 2, 3, 4, 5, 10]"
28ad7937-dc08-4174-91fd-97c499550030,False,2.125258433009197,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[0, 1, 2, 4]"
2d0f77f3-55d8-4db1-b38c-2dcb70a27c2b,False,0.4132030204082893,"['rgb', 'ninf', 'minf', 'finf']",4.0,4.0,4.0,4.0,4.0,"[8, 0, 2, 1]"
9189064f-f0ad-41ab-8ad9-3e4b5c53a6b4,False,0.8779562469954496,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
09d4a531-6369-471d-ba28-93dc88526e17,False,0.4309438822176178,"['rgb', 'ninf', 'minf', 'finf']",0.0,0.0,0.0,0.0,1.0,[2]
39b50860-1629-467d-b949-35be231789f3,False,2.5270845761191323,"['rgb', 'ninf', 'minf', 'finf']",4.0,5.0,5.0,5.0,6.0,"[0, 3, 5, 6, 7, 9]"
87eea444-876c-49e1-a515-a5714ac7ee81,False,1.6086405594500797,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
6c20fc40-a52a-440d-b567-598466d52b1f,False,0.5132684825121823,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[1, 3]"
1bfcaff2-9bb8-4194-8421-075daf92ae62,False,0.7807456095387139,"['rgb', 'ninf', 'minf', 'finf']",1.0,1.0,1.0,1.0,1.0,[0]
8e48d1ec-0229-4476-b2fa-807bcf3b26df,False,1.0527481244804004,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 1]"
92bf1895-789d-4ca0-9dab-b31f1ff0733d,False,2.56843047667786,"['rgb', 'ninf', 'minf', 'finf']",2.0,2.0,2.0,2.0,2.0,"[0, 3]"
b784b043-bea5-4b61-890e-bd4079f56f0b,False,1.014784074914688,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
4d18cdec-4067-4303-a706-091de97c433d,False,1.8304576488825024,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[0, 1, 2]"
077f1421-609f-4465-acc6-267f5bdfe317,False,0.6830583026001504,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,3.0,"[1, 2, 3]"
381c8046-bbfa-47d6-9b4f-016cd97a200a,False,2.528214784915502,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 2, 3, 4, 6]"
58ca6f00-e9d8-4e7c-8ee6-57bf3574efbe,False,2.070173255212461,"['rgb', 'ninf', 'minf', 'finf']",9.0,9.0,9.0,9.0,10.0,"[0, 1, 2, 3, 4, 5, 7, 9, 16, 17]"
7ba2377f-200d-426c-bff7-7a9022c3373d,False,0.7237006239680084,"['rgb', 'ninf', 'minf', 'finf']",6.0,6.0,6.0,6.0,10.0,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10]"
75151000-5145-4353-89d6-fb9f7354d125,False,1.88159817059736,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 2, 3, 4]"
fb6f771a-8896-4168-b612-f9aecba6d2f9,False,0.8648626640775001,"['rgb', 'ninf', 'minf', 'finf']",3.0,3.0,3.0,3.0,4.0,"[0, 1, 3, 7]"
51661efe-d10c-47ef-80e9-b01ecdc77b90,False,0.5571245014756273,"['rgb', 'ninf', 'minf', 'finf']",5.0,5.0,5.0,5.0,5.0,"[0, 1, 4, 5, 6]"
