core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
98.79,86.68,64.93,11.01,9.86,9.59,9.79,9.58,169.22,2.99,544
98.79,86.48,61.01,10.52,9.81,9.6,10.4,10.04,172.71,2.9,545
98.76,86.48,58.87,9.36,9.81,9.98,10.73,9.78,170.4,2.53,546
98.79,86.6,50.63,11.43,9.85,9.05,11.16,9.72,169.09,2.89,547
98.84,86.14,60.06,11.39,9.75,9.98,10.37,9.88,167.84,2.98,548
98.81,86.29,85.81,11.52,9.8,9.34,10.29,10.19,167.81,2.76,549
98.65,86.49,49.28,11.26,9.72,8.58,10.4,9.71,171.24,2.89,550
98.77,86.36,48.7,11.79,9.81,9.44,10.46,9.65,169.9,2.39,551
98.49,86.34,59.92,11.82,10.14,9.98,10.77,9.71,170.65,2.9,552
98.79,86.66,53.11,8.58,9.66,9.71,11.1,9.84,168.83,3.17,553
98.98,61.54,64.62,11.73,9.99,9.69,10.86,9.8,171.21,2.64,554
98.5,86.71,61.84,11.79,9.99,9.87,10.45,9.97,169.77,2.75,555
98.73,86.92,56.37,11.41,10.37,9.61,10.79,9.82,167.16,2.55,556
98.52,86.58,65.6,11.54,9.99,9.84,10.1,9.69,169.23,2.75,557
80.52,74.84,42.08,11.44,10.16,10.03,10.09,9.61,166.79,2.94,558
86.0,73.15,68.6,11.09,9.54,9.83,11.05,10.21,169.44,2.79,559
94.58,72.77,66.21,11.2,9.94,9.77,10.6,9.32,169.26,2.68,560
89.74,72.85,66.64,11.67,10.14,9.79,10.24,9.99,168.95,2.77,561
87.1,73.2,65.67,11.68,9.88,9.71,10.33,9.71,169.07,2.73,562
92.57,73.36,67.13,11.72,7.84,9.45,10.91,9.57,251.8,2.55,563
86.75,73.26,66.1,11.54,7.7,9.7,10.64,9.78,158.65,3.21,564
99.69,73.32,67.42,11.0,7.63,9.84,9.93,9.64,180.71,2.81,565
91.27,73.1,67.3,11.7,7.54,9.55,11.11,9.54,207.29,2.73,566
97.94,73.46,67.36,11.15,7.41,9.46,10.1,9.59,244.58,2.5,567
94.73,73.01,67.05,11.24,7.71,9.67,10.71,9.71,205.63,2.72,568
89.82,73.16,67.25,11.43,7.8,9.6,11.04,10.02,161.6,3.15,569
87.25,72.84,67.77,11.16,7.67,9.69,10.93,9.91,133.8,2.54,570
91.78,73.08,66.73,12.42,7.8,9.78,11.34,9.84,173.24,2.8,571
96.53,72.95,65.96,12.64,7.56,8.08,11.28,10.8,208.72,2.95,572
96.35,73.02,68.11,11.84,11.11,8.59,10.89,10.01,188.22,2.75,573
88.77,52.01,66.76,11.4,7.87,8.13,10.84,9.87,217.95,2.74,574
82.84,73.07,66.51,11.42,7.82,8.75,11.09,8.56,172.67,2.73,575
85.41,73.2,67.06,11.55,7.7,10.8,10.62,8.0,156.11,2.82,576
96.28,72.98,67.0,11.53,7.74,8.79,10.88,8.23,170.36,2.47,577
79.81,73.5,66.18,11.29,7.8,5.87,11.26,8.36,86.37,2.78,578
91.9,73.32,68.14,11.89,7.77,8.36,10.68,8.11,204.34,3.01,579
83.67,73.06,67.45,12.12,7.99,5.95,10.98,8.18,230.34,2.77,580
97.83,71.5,63.03,10.8,7.47,9.73,10.92,8.5,182.08,3.13,581
93.09,73.66,62.77,11.04,1.38,8.13,10.9,8.44,232.65,3.42,582
94.55,64.58,62.79,11.11,3.32,9.32,11.71,8.26,221.22,3.15,583
94.18,70.38,62.41,10.97,7.71,9.12,10.78,8.04,220.46,3.14,584
