response_time,norm_time
0.119,642.512
0.131,642.858
0.111,643.041
0.123,643.339
0.139,643.657
0.146,643.812
0.128,644.086
0.111,644.335
0.109,644.67
0.102,644.98
0.118,645.264
0.137,645.473
0.116,645.733
0.121,645.929
0.114,646.295
0.134,646.494
0.144,646.721
0.122,646.907
0.172,647.189
0.13,647.44
0.13,647.721
0.126,647.988
0.126,648.179
0.142,648.39
0.142,648.567
0.119,648.874
0.123,649.1
0.118,649.335
0.15,649.584
0.119,649.854
0.124,650.057
0.149,650.329
0.127,650.527
0.108,650.774
0.113,650.965
0.119,651.279
0.155,651.484
0.141,651.735
0.133,651.93
0.137,652.202
0.128,652.424
0.155,652.68
0.14,652.874
0.118,653.103
0.117,653.338
0.119,653.518
0.128,653.726
0.122,653.906
0.105,654.191
0.123,654.297
0.117,654.54
0.129,654.867
0.118,655.047
0.12,655.281
0.119,655.536
0.138,655.93
0.145,656.145
0.119,656.393
0.139,656.563
0.115,656.742
0.115,656.968
0.143,657.274
0.122,657.521
0.116,657.764
0.122,658.072
0.133,658.312
0.133,658.552
0.149,658.591
0.114,658.791
0.132,659.137
0.137,659.499
0.132,659.852
0.132,660.059
0.117,660.228
0.129,660.443
0.123,660.756
0.141,661.013
0.151,661.192
0.138,661.486
0.147,661.796
0.111,662.126
0.12,662.428
0.113,662.671
0.116,662.946
0.112,663.131
0.154,663.433
0.136,663.655
0.131,663.78
0.125,664.028
0.142,664.225
0.113,664.523
0.114,664.842
0.121,665.147
0.113,665.412
0.128,665.929
0.122,666.146
0.122,666.266
0.138,666.579
0.115,666.831
0.12,667.113
0.124,667.397
0.116,667.695
0.114,667.938
0.168,668.181
0.117,668.324
0.109,668.544
0.133,668.777
0.103,669.037
0.147,669.381
0.137,669.688
0.132,669.929
0.138,670.188
0.11,670.423
0.122,670.705
0.119,670.982
0.144,671.29
0.131,671.545
0.122,671.89
0.139,672.108
0.122,672.269
0.135,672.659
0.122,672.925
0.129,673.154
0.127,673.346
0.142,673.543
0.106,673.836
0.128,674.096
0.147,674.356
0.134,674.604
0.114,674.836
0.104,675.221
0.128,675.6
0.107,675.793
0.104,676.042
0.131,676.232
0.126,676.52
0.125,676.751
0.139,676.922
0.125,677.174
0.129,677.499
0.115,677.709
0.113,677.989
0.127,678.379
0.119,678.577
0.121,678.793
0.131,679.154
0.129,679.363
0.133,679.623
0.151,679.9
0.104,680.178
0.127,680.44
0.134,680.676
0.144,680.897
0.142,681.164
0.133,681.478
0.144,681.717
0.11,681.837
0.142,682.135
0.139,682.417
0.121,682.642
0.137,682.84
0.13,683.148
0.138,683.346
0.118,683.536
0.115,683.77
0.132,684.095
0.152,684.314
0.15,684.574
0.128,684.944
0.131,685.151
0.124,685.394
0.143,685.769
0.128,685.993
0.128,686.24
0.119,686.451
0.125,686.585
0.113,686.953
0.117,687.236
0.126,687.438
0.139,687.687
0.127,687.88
0.116,688.274
0.133,688.564
0.119,688.837
0.136,689.037
0.153,689.318
0.12,689.597
0.115,689.828
0.13,690.045
0.143,690.253
0.121,690.535
0.114,690.805
0.104,691.108
0.125,691.461
0.123,691.724
0.139,691.99
0.113,692.179
0.125,692.373
0.142,692.485
0.133,692.768
0.149,693.031
0.114,693.282
0.123,693.57
0.132,693.833
0.142,694.096
