response_time,norm_time
0.275,475.829
0.15,476.004
0.11,476.15
0.335,476.336
0.31,476.488
0.121,476.643
0.108,476.716
0.314,476.874
0.277,477.007
0.306,477.125
0.336,477.161
0.251,477.271
0.127,477.36
0.3,477.473
0.28,477.647
0.282,477.782
0.251,477.918
0.251,478.047
0.162,478.219
0.283,478.385
0.253,478.489
0.277,478.568
0.132,478.693
0.238,478.831
0.343,478.949
0.27,479.019
0.123,479.167
0.197,479.297
0.204,479.393
0.099,479.532
0.113,479.691
0.144,479.777
0.187,479.893
0.237,480.04
0.246,480.142
0.206,480.239
0.148,480.346
0.307,480.509
0.38,480.628
0.274,480.708
0.294,480.827
0.257,480.967
0.106,481.136
0.2,481.252
0.166,481.388
0.257,481.559
0.214,481.638
0.216,481.78
0.311,481.87
0.106,482.015
0.205,482.152
0.189,482.242
0.187,482.43
0.339,482.55
0.259,482.622
0.294,482.796
0.23,482.964
0.104,483.13
0.184,483.264
0.313,483.367
0.184,483.471
0.261,483.58
0.113,483.672
0.262,483.782
0.215,483.873
0.094,484.008
0.133,484.204
0.266,484.355
0.28,484.44
0.328,484.534
0.245,484.679
0.095,484.776
0.353,484.889
0.238,485.001
0.14,485.169
0.24,485.318
0.128,485.414
0.235,485.554
0.277,485.703
0.107,485.797
0.25,485.942
0.218,486.098
0.247,486.137
0.252,486.27
0.188,486.381
0.312,486.527
0.175,486.635
0.128,486.787
0.23,486.898
0.156,487.042
0.253,487.144
0.326,487.275
0.44,487.424
0.267,487.562
0.296,487.721
0.214,487.86
0.115,487.952
0.285,488.093
0.112,488.247
0.268,488.373
0.387,488.531
0.193,488.615
0.182,488.702
0.269,488.833
0.194,488.947
0.516,489.102
0.129,489.227
0.111,489.348
0.226,489.448
0.334,489.577
0.173,489.775
0.198,489.951
0.195,490.072
0.167,490.225
0.219,490.358
0.367,490.437
0.232,490.527
0.105,490.622
0.225,490.753
0.189,490.885
0.26,491.066
0.159,491.224
0.343,491.311
0.228,491.402
0.196,491.536
0.115,491.625
0.257,491.757
0.373,491.899
0.257,491.988
0.227,492.093
0.362,492.221
0.154,492.353
0.321,492.466
0.176,492.578
0.24,492.704
0.118,492.863
0.301,493.028
0.159,493.088
0.318,493.18
0.206,493.275
0.302,493.36
0.304,493.554
0.324,493.708
0.159,493.866
0.344,493.955
0.173,494.107
0.318,494.263
0.118,494.367
0.3,494.483
0.197,494.59
0.262,494.768
0.281,494.882
0.229,494.992
0.305,495.164
0.239,495.292
0.182,495.427
0.269,495.532
0.197,495.7
0.127,495.812
0.406,495.924
0.241,496.041
0.16,496.233
0.288,496.369
0.303,496.517
0.349,496.677
0.372,496.846
0.344,496.989
0.245,497.205
0.232,497.341
0.36,497.426
0.242,497.557
0.178,497.66
0.116,497.823
0.303,497.889
0.213,498.03
0.21,498.222
0.239,498.403
0.233,498.572
0.095,498.652
0.175,498.785
0.289,498.969
0.25,499.171
0.204,499.358
0.181,499.511
0.265,499.649
0.295,499.822
0.294,500.008
0.219,500.116
0.379,500.232
0.239,500.33
0.197,500.435
0.394,500.548
0.137,500.626
0.2,500.823
0.26,500.981
0.257,501.103
0.301,501.189
0.158,501.248
0.312,501.405
0.23,501.601
0.201,501.689
0.124,501.843
0.247,502.029
0.221,502.185
0.264,502.36
0.333,502.603
0.184,502.772
0.163,502.924
0.279,503.025
0.233,503.152
0.198,503.283
0.201,503.455
0.132,503.595
0.286,503.724
0.139,503.825
0.233,503.94
0.15,504.098
0.149,504.231
0.1,504.345
0.138,504.448
0.179,504.619
0.312,504.739
0.218,504.904
0.175,505.068
0.263,505.192
0.145,505.317
0.274,505.522
0.375,505.638
0.21,505.765
0.276,505.891
0.113,506.034
0.158,506.109
0.126,506.181
0.224,506.383
0.169,506.504
0.302,506.657
0.221,506.812
0.139,506.946
0.13,507.071
0.314,507.222
0.283,507.351
0.312,507.494
0.312,507.579
0.195,507.739
0.308,507.885
0.197,508.008
0.293,508.086
0.271,508.187
0.34,508.371
0.309,508.462
0.302,508.585
0.268,508.682
0.252,508.785
0.16,508.913
0.102,509.082
0.322,509.235
0.107,509.299
0.175,509.395
0.33,509.519
0.254,509.619
0.172,509.737
0.29,509.825
0.308,509.986
0.239,510.19
0.268,510.301
0.313,510.424
0.336,510.609
0.302,510.684
0.157,510.83
0.219,510.981
0.22,511.137
0.295,511.325
0.191,511.426
0.19,511.59
0.508,511.692
0.239,511.831
0.238,511.932
0.154,512.131
0.164,512.221
0.108,512.337
0.18,512.433
0.229,512.585
0.168,512.739
0.279,512.864
0.237,512.961
0.187,513.079
0.226,513.174
0.134,513.225
0.179,513.385
0.201,513.53
0.202,513.628
0.141,513.793
0.193,513.906
0.219,513.995
0.387,514.147
0.201,514.264
0.193,514.391
0.397,514.493
0.208,514.537
0.288,514.703
0.198,514.844
0.226,515.018
0.275,515.143
0.175,515.203
0.399,515.332
0.119,515.439
0.194,515.54
0.22,515.626
0.198,515.768
0.17,515.906
0.181,516.046
0.299,516.201
0.14,516.319
0.2,516.506
0.174,516.569
0.332,516.695
0.271,516.768
0.099,516.936
0.248,517.08
0.24,517.257
0.136,517.357
0.216,517.475
0.362,517.605
0.143,517.71
0.17,517.867
0.256,517.96
0.115,518.098
0.245,518.249
0.214,518.295
0.246,518.428
0.331,518.522
0.161,518.645
0.317,518.87
0.376,519.024
0.116,519.17
0.361,519.284
0.301,519.436
0.206,519.635
0.169,519.764
0.374,519.878
0.217,520.017
0.257,520.186
0.191,520.297
0.262,520.411
0.289,520.565
0.238,520.73
0.096,520.825
0.202,520.959
0.154,521.071
0.36,521.166
0.243,521.312
0.182,521.394
0.191,521.543
0.26,521.738
0.3,521.855
0.168,521.956
0.235,522.049
0.113,522.169
0.115,522.318
0.329,522.456
0.143,522.602
0.25,522.778
0.128,522.945
0.222,523.068
0.139,523.177
0.229,523.353
0.129,523.492
0.36,523.635
0.134,523.791
0.228,523.857
0.254,523.94
0.321,524.045
0.2,524.156
0.209,524.283
0.116,524.345
0.306,524.516
0.136,524.631
0.111,524.852
0.258,524.96
0.189,525.118
0.288,525.233
0.113,525.385
0.244,525.47
0.261,525.607
0.194,525.745
0.153,525.875
0.252,526.004
0.148,526.171
0.186,526.333
0.197,526.467
0.173,526.607
0.301,526.739
0.224,526.891
0.195,527.019
0.125,527.16
0.361,527.307
0.32,527.43
0.392,527.535
0.123,527.64
0.158,527.807
0.238,527.989
0.212,528.086
0.109,528.2
0.312,528.331
0.103,528.454
0.109,528.591
0.151,528.721
0.095,528.802
0.212,528.901
0.157,529.03
0.265,529.154
0.291,529.282
0.207,529.443
0.43,529.523
0.12,529.652
0.221,529.839
0.156,529.992
0.19,530.21
0.28,530.335
0.35,530.495
0.21,530.668
0.113,530.732
0.221,530.832
0.308,530.961
0.25,531.091
0.225,531.227
0.366,531.313
0.101,531.482
0.15,531.601
0.286,531.719
0.179,531.817
0.194,532.029
0.339,532.149
0.335,532.284
0.134,532.419
0.172,532.56
0.242,532.755
0.21,532.822
0.379,532.936
0.245,533.087
0.269,533.28
0.329,533.444
0.417,533.534
0.224,533.65
0.186,533.773
0.345,533.848
0.164,534.003
0.406,534.143
0.161,534.277
0.238,534.49
0.343,534.627
0.337,534.782
0.193,534.915
0.265,535.033
0.11,535.129
0.328,535.227
0.192,535.351
0.166,535.462
0.172,535.588
0.116,535.723
0.096,535.8
0.282,535.959
0.344,536.079
0.293,536.249
0.096,536.404
0.181,536.444
0.267,536.585
0.163,536.663
0.157,536.767
0.263,536.864
0.417,536.951
0.227,537.048
0.275,537.199
0.359,537.343
0.158,537.461
0.292,537.582
0.228,537.678
0.152,537.856
0.267,537.993
0.104,538.082
0.258,538.256
0.333,538.361
0.095,538.442
0.212,538.566
0.251,538.719
0.354,538.839
0.254,538.979
0.378,539.06
0.274,539.145
0.216,539.283
0.277,539.389
0.154,539.45
0.093,539.582
0.304,539.683
0.163,539.837
0.345,539.948
0.278,540.085
0.191,540.193
0.247,540.276
0.114,540.403
0.287,540.496
0.2,540.59
0.148,540.676
0.12,540.814
0.229,540.913
0.276,541.021
0.207,541.127
0.105,541.279
0.11,541.392
0.255,541.488
0.141,541.628
0.212,541.778
0.222,541.904
0.333,541.995
0.369,542.077
0.148,542.205
0.283,542.294
0.342,542.389
0.366,542.544
0.103,542.616
0.138,542.76
0.149,542.883
0.182,543.039
0.213,543.156
0.233,543.304
0.12,543.465
0.405,543.585
0.13,543.704
0.169,543.861
0.194,544.014
0.237,544.142
0.208,544.214
0.304,544.289
0.206,544.437
0.205,544.663
0.235,544.775
0.283,544.892
0.291,545.065
0.169,545.142
0.163,545.326
0.272,545.44
0.187,545.552
0.453,545.68
0.235,545.837
0.183,545.99
0.194,546.135
0.139,546.252
0.205,546.413
0.32,546.483
0.172,546.612
0.255,546.706
0.178,546.858
0.253,546.946
0.311,547.053
0.253,547.216
0.276,547.291
0.435,547.455
0.171,547.543
0.308,547.61
0.311,547.744
0.191,547.931
0.296,548.009
0.137,548.177
0.368,548.358
0.114,548.486
0.217,548.642
0.257,548.766
0.198,548.876
0.381,549.137
0.271,549.33
0.258,549.521
0.315,549.686
0.389,549.801
0.188,549.974
0.193,550.19
0.29,550.313
0.159,550.463
0.147,550.552
0.217,550.636
0.189,550.754
0.3,550.84
0.202,550.927
0.256,551.029
0.293,551.162
0.346,551.257
0.387,551.353
0.12,551.531
0.268,551.677
0.208,551.786
0.38,551.97
0.354,552.109
0.375,552.24
0.139,552.4
0.202,552.563
0.226,552.672
0.217,552.811
0.201,552.921
0.126,553.038
0.193,553.129
0.198,553.285
0.211,553.399
0.321,553.559
0.274,553.702
0.239,553.882
0.285,553.972
0.277,554.162
0.181,554.292
0.258,554.4
0.192,554.506
0.352,554.642
0.317,554.746
0.179,554.817
0.338,554.859
0.146,555.032
0.229,555.125
0.282,555.15
0.243,555.228
0.195,555.303
0.208,555.457
0.249,555.55
0.382,555.694
0.248,555.827
0.282,556.042
0.188,556.144
0.221,556.27
0.192,556.434
0.263,556.514
0.363,556.64
0.188,556.739
0.336,556.863
0.302,556.997
0.213,557.128
0.296,557.256
0.134,557.432
0.272,557.547
0.165,557.725
0.264,557.81
0.222,557.912
0.328,558.021
0.18,558.147
0.153,558.272
0.343,558.366
0.258,558.499
0.195,558.587
0.238,558.74
0.311,558.863
0.317,558.968
0.256,559.103
0.147,559.295
0.156,559.412
0.234,559.562
0.301,559.739
0.308,559.837
0.165,559.963
0.197,560.104
0.293,560.323
0.205,560.452
0.24,560.584
0.193,560.674
0.177,560.797
0.333,560.964
0.157,561.123
0.153,561.19
0.266,561.355
0.238,561.481
0.198,561.632
0.144,561.85
0.306,561.974
0.264,562.103
0.159,562.234
0.173,562.378
0.18,562.496
0.155,562.645
0.137,562.854
0.342,563.064
0.244,563.162
0.21,563.264
0.198,563.332
0.306,563.472
0.375,563.568
0.434,563.687
0.265,563.831
0.169,563.922
0.24,564.052
0.1,564.229
0.206,564.354
0.148,564.485
0.225,564.611
0.164,564.744
0.246,564.808
0.164,564.925
0.221,565.036
0.278,565.146
0.307,565.253
0.242,565.358
0.115,565.55
0.256,565.756
0.496,565.911
0.191,566.023
0.25,566.128
0.261,566.247
0.382,566.366
0.226,566.475
0.277,566.592
0.24,566.665
0.196,566.779
0.193,566.955
0.101,567.076
0.168,567.161
0.328,567.29
0.168,567.376
0.109,567.479
0.187,567.631
0.279,567.768
0.122,567.882
0.292,567.992
0.239,568.042
0.222,568.163
0.123,568.286
0.101,568.488
0.155,568.579
0.117,568.713
0.339,568.861
0.28,569.029
0.227,569.11
0.147,569.255
0.157,569.371
0.228,569.45
0.263,569.617
0.224,569.758
0.118,569.881
0.184,569.929
0.172,570.054
0.167,570.213
0.209,570.355
0.238,570.484
0.187,570.647
0.167,570.81
0.27,570.919
0.4,571.099
0.231,571.212
0.281,571.334
0.315,571.455
