response_time,norm_time
0.04,457.058
0.04,457.088
0.041,457.126
0.035,457.156
0.036,457.179
0.033,457.204
0.036,457.236
0.046,457.285
0.039,457.315
0.037,457.346
0.035,457.384
0.039,457.409
0.035,457.43
0.035,457.468
0.029,457.486
0.038,457.525
0.03,457.581
0.036,457.614
0.034,457.656
0.036,457.692
0.041,457.714
0.043,457.771
0.04,457.803
0.038,457.84
0.041,457.871
0.034,457.91
0.038,457.934
0.035,457.954
0.039,457.99
0.037,458.041
0.042,458.074
0.039,458.096
0.044,458.125
0.036,458.154
0.046,458.19
0.042,458.231
0.041,458.264
0.033,458.287
0.032,458.306
0.045,458.342
0.034,458.379
0.039,458.408
0.042,458.46
0.039,458.502
0.037,458.526
0.045,458.557
0.029,458.601
0.039,458.628
0.043,458.668
0.033,458.724
0.031,458.747
0.034,458.783
0.039,458.825
0.036,458.868
0.035,458.901
0.043,458.93
0.039,458.973
0.036,459.006
0.046,459.038
0.045,459.067
0.037,459.1
0.033,459.135
0.033,459.16
0.046,459.201
0.037,459.232
0.039,459.275
0.035,459.331
0.038,459.349
0.043,459.388
0.04,459.421
0.04,459.459
0.045,459.495
0.035,459.522
0.04,459.555
0.045,459.586
0.03,459.616
0.042,459.653
0.029,459.68
0.033,459.706
0.041,459.747
0.04,459.79
0.04,459.818
0.035,459.859
0.036,459.892
0.034,459.923
0.039,459.959
0.036,460.016
0.046,460.04
0.037,460.058
0.044,460.094
0.031,460.123
0.041,460.144
0.033,460.186
0.047,460.211
0.039,460.243
0.042,460.296
0.042,460.332
0.033,460.368
0.04,460.415
0.036,460.454
0.038,460.488
0.041,460.523
0.035,460.57
0.041,460.616
0.037,460.657
0.033,460.698
0.036,460.74
0.046,460.772
0.032,460.804
0.046,460.839
0.039,460.865
0.044,460.889
0.041,460.934
0.031,460.984
0.043,461.023
0.044,461.064
0.037,461.103
0.043,461.149
0.036,461.188
0.033,461.205
0.034,461.229
0.031,461.269
0.037,461.315
0.032,461.345
0.045,461.38
0.037,461.427
0.035,461.448
0.03,461.468
0.05,461.499
0.029,461.554
0.033,461.614
0.034,461.649
0.035,461.687
0.037,461.72
0.038,461.754
0.034,461.782
0.037,461.825
0.039,461.871
0.036,461.9
0.037,461.939
0.035,461.968
0.035,462.014
0.041,462.055
0.044,462.099
0.042,462.113
0.031,462.135
0.036,462.151
0.034,462.167
0.043,462.202
0.039,462.241
0.038,462.284
0.04,462.324
0.035,462.361
0.037,462.406
0.041,462.454
0.035,462.489
0.045,462.527
0.036,462.553
0.044,462.59
0.033,462.613
0.048,462.672
0.036,462.692
0.04,462.738
0.043,462.809
0.04,462.861
0.037,462.889
0.031,462.925
0.043,462.961
0.043,463.024
0.031,463.06
0.037,463.084
0.033,463.124
0.05,463.151
0.037,463.184
0.038,463.217
0.04,463.234
0.04,463.266
0.034,463.293
0.034,463.345
0.035,463.388
0.043,463.417
0.038,463.441
0.034,463.481
0.04,463.516
0.038,463.542
0.035,463.563
0.041,463.606
0.037,463.637
0.041,463.675
0.03,463.714
0.046,463.747
0.038,463.78
0.044,463.815
0.039,463.84
0.038,463.872
0.031,463.912
0.039,463.94
0.045,463.973
0.043,464.007
0.035,464.033
0.036,464.076
0.027,464.103
0.033,464.139
0.033,464.169
0.032,464.21
0.029,464.251
0.041,464.275
0.039,464.322
0.04,464.356
0.037,464.388
0.038,464.407
0.036,464.435
0.034,464.464
0.039,464.5
0.033,464.535
0.041,464.565
0.04,464.592
0.039,464.633
0.034,464.666
0.036,464.705
0.036,464.752
0.045,464.78
0.031,464.814
0.037,464.84
0.038,464.876
0.037,464.902
0.04,464.926
0.043,464.963
0.04,464.988
0.051,465.031
0.03,465.074
0.041,465.111
0.037,465.146
0.041,465.166
0.037,465.205
0.037,465.234
0.033,465.266
0.034,465.288
0.035,465.317
0.042,465.355
0.033,465.391
0.036,465.426
0.039,465.467
0.034,465.508
0.041,465.522
0.029,465.553
0.034,465.576
0.034,465.602
0.04,465.627
0.036,465.679
0.039,465.733
0.033,465.791
0.032,465.823
0.034,465.843
0.036,465.884
0.042,465.912
0.039,465.955
0.045,465.987
0.041,466.014
0.03,466.044
0.043,466.074
0.037,466.124
0.042,466.167
0.04,466.2
0.042,466.227
0.039,466.249
0.032,466.288
0.037,466.325
0.045,466.376
0.035,466.41
0.039,466.45
0.036,466.484
0.043,466.535
0.039,466.592
0.034,466.613
0.033,466.635
0.035,466.659
0.034,466.692
0.038,466.744
0.035,466.77
0.04,466.797
0.037,466.823
0.039,466.865
0.035,466.899
0.044,466.939
0.032,466.967
0.032,466.997
0.035,467.029
0.04,467.079
0.043,467.111
0.039,467.148
0.039,467.192
0.04,467.242
0.041,467.274
0.043,467.314
0.038,467.344
0.042,467.37
0.035,467.417
0.034,467.458
0.039,467.483
0.041,467.511
0.033,467.558
0.04,467.592
0.029,467.614
0.047,467.654
0.032,467.681
0.035,467.719
0.048,467.755
0.036,467.777
0.039,467.796
0.031,467.837
0.033,467.875
0.041,467.918
0.035,467.945
0.035,467.975
0.033,468.004
0.037,468.029
0.038,468.046
0.035,468.087
0.039,468.118
0.04,468.159
0.035,468.187
0.035,468.223
0.043,468.258
0.033,468.292
0.029,468.331
0.041,468.368
0.033,468.408
0.041,468.455
0.036,468.475
0.032,468.5
0.042,468.524
0.039,468.579
0.043,468.62
0.04,468.643
0.04,468.683
0.03,468.724
0.038,468.749
0.034,468.781
0.037,468.826
0.045,468.869
0.037,468.896
0.03,468.909
0.034,468.939
0.043,468.97
0.046,469.005
0.034,469.047
0.04,469.09
0.034,469.115
0.041,469.149
0.042,469.181
0.041,469.22
0.033,469.261
0.035,469.3
0.043,469.32
0.033,469.366
0.037,469.401
0.034,469.442
0.043,469.474
0.041,469.511
0.035,469.534
0.04,469.57
0.034,469.595
0.035,469.619
0.04,469.645
0.033,469.677
0.04,469.713
0.038,469.753
0.038,469.785
0.032,469.825
0.031,469.86
0.045,469.892
0.04,469.921
0.033,469.96
0.031,469.992
0.03,470.036
0.039,470.059
0.038,470.085
0.04,470.124
0.031,470.155
0.03,470.176
0.037,470.205
0.038,470.246
0.038,470.292
0.037,470.342
0.039,470.379
0.044,470.406
0.04,470.446
0.037,470.47
0.031,470.487
0.038,470.526
0.039,470.555
0.037,470.601
0.036,470.63
0.041,470.667
0.039,470.688
0.04,470.706
0.039,470.746
0.039,470.775
0.045,470.814
0.043,470.84
0.037,470.883
0.036,470.918
0.036,470.942
0.044,470.976
0.042,471.014
0.036,471.066
0.043,471.111
0.033,471.164
0.041,471.2
0.031,471.232
0.047,471.266
0.032,471.3
0.03,471.342
0.047,471.378
0.028,471.391
0.036,471.415
0.04,471.441
0.041,471.482
0.042,471.514
0.033,471.534
0.036,471.581
0.036,471.617
0.036,471.661
0.042,471.691
0.037,471.722
0.037,471.745
0.043,471.774
0.046,471.796
0.038,471.831
0.03,471.89
0.038,471.936
0.039,471.964
0.041,471.979
0.042,472.005
0.038,472.037
0.036,472.072
0.046,472.095
0.036,472.144
0.041,472.181
0.034,472.218
0.031,472.252
0.037,472.285
0.039,472.328
0.038,472.361
0.048,472.39
0.041,472.434
0.035,472.479
0.03,472.501
0.032,472.534
0.041,472.592
0.036,472.633
0.042,472.66
0.039,472.687
0.04,472.732
0.04,472.761
0.042,472.797
0.032,472.826
0.039,472.868
0.034,472.888
0.041,472.919
0.034,472.947
0.037,472.988
0.033,473.052
0.034,473.103
0.041,473.134
0.035,473.171
0.037,473.218
0.043,473.252
0.041,473.295
0.036,473.354
0.043,473.387
0.03,473.411
0.033,473.457
0.037,473.496
0.036,473.525
0.03,473.553
0.045,473.593
0.046,473.629
0.043,473.667
0.041,473.707
0.044,473.738
0.042,473.777
0.042,473.828
0.031,473.86
0.035,473.891
0.036,473.911
0.032,473.956
0.036,473.986
0.031,474.021
0.039,474.056
0.044,474.086
0.042,474.14
0.038,474.178
0.039,474.221
0.046,474.266
0.041,474.302
0.041,474.347
0.042,474.374
0.039,474.396
0.04,474.423
0.043,474.451
0.04,474.491
0.042,474.539
0.037,474.579
0.037,474.602
0.041,474.637
0.047,474.667
0.034,474.7
0.038,474.732
0.039,474.76
0.045,474.785
0.034,474.817
0.045,474.851
0.042,474.907
0.043,474.928
0.036,474.951
0.041,474.997
