core1,core2,core3,core4,mem,gpu,norm_ex_time
33.85,1.36,2.59,1.24,237.11,4.38,937
34.03,1.49,2.69,2.11,228.77,5.09,938
36.51,1.22,2.66,1.18,242.83,4.03,939
38.14,1.6,2.88,1.13,231.59,4.38,940
42.75,1.64,2.58,1.08,241.23,4.34,941
41.47,1.49,2.94,2.12,232.2,4.3,942
35.01,1.12,2.41,1.17,287.29,4.15,943
40.24,1.25,2.39,1.52,233.13,4.23,944
35.56,1.13,2.94,1.45,246.64,4.23,945
37.29,1.25,2.42,1.26,239.78,4.6,946
36.82,1.62,2.45,1.23,243.38,4.21,947
38.81,1.24,2.55,1.5,251.31,4.44,948
39.49,1.27,2.45,1.49,243.59,4.12,949
37.74,1.33,2.57,1.47,244.4,3.66,950
39.67,1.32,2.71,1.69,222.85,4.04,951
40.3,1.36,2.41,1.37,227.56,3.86,952
42.46,1.3,2.33,1.3,241.57,4.37,953
37.32,1.4,2.84,1.14,224.77,3.92,954
32.29,1.49,2.33,1.27,262.43,4.05,955
34.56,1.41,2.4,1.34,258.02,3.76,956
33.67,1.44,2.17,1.52,236.1,3.72,957
35.09,1.26,2.69,1.75,172.86,4.09,958
33.12,1.49,2.21,1.71,256.23,4.13,959
34.25,1.21,2.5,1.53,238.8,4.04,960
34.22,2.12,2.69,1.49,237.81,4.16,961
32.5,1.25,2.63,1.39,252.54,3.93,962
32.56,1.28,2.82,1.51,275.52,3.94,963
36.12,1.33,2.8,1.58,275.72,3.83,964
35.52,1.6,2.51,1.47,275.47,4.02,965
35.24,1.43,2.13,1.47,275.33,4.04,966
33.77,1.4,2.57,1.42,275.51,4.3,967
36.13,1.1,2.82,1.57,275.42,3.91,968
34.92,1.59,2.57,2.12,268.88,3.88,969
36.03,1.68,2.68,1.42,275.42,3.98,970
34.41,1.35,2.53,1.53,275.43,3.95,971
34.93,0.18,2.36,1.59,275.4,4.25,972
35.36,1.87,2.26,1.56,275.76,4.24,973
35.06,1.68,2.61,2.63,275.58,4.49,974
35.85,1.47,2.54,1.41,275.37,4.3,975
33.8,1.52,2.65,1.42,275.54,4.12,976
33.96,1.6,2.55,1.38,293.29,3.65,977
33.36,1.65,2.37,1.4,275.55,4.28,978
31.88,1.56,2.75,1.35,275.24,3.96,979
33.7,1.42,2.7,1.51,311.45,4.03,980
34.2,1.63,2.7,1.62,275.55,3.96,981
32.92,1.75,2.53,1.35,275.32,4.25,982
32.47,1.5,2.33,1.45,275.29,4.69,983
33.23,1.79,2.41,0.65,275.77,4.45,984
34.6,1.52,2.55,1.3,276.0,4.31,985
33.35,1.44,2.56,1.22,275.73,4.28,986
33.43,1.65,3.09,2.26,275.24,4.28,987
32.89,1.42,2.57,1.13,275.48,4.59,988
32.38,1.39,2.72,1.68,275.7,4.2,989
33.66,1.58,2.7,1.33,289.57,4.17,990
33.22,1.33,2.96,1.23,259.61,4.01,991
33.51,1.59,3.17,1.4,259.23,3.78,992
34.34,1.41,2.71,0.86,259.35,4.08,993
31.68,1.65,2.87,1.47,215.54,3.8,994
34.03,1.38,2.64,1.31,259.08,4.02,995
33.14,1.53,2.95,1.55,259.56,4.04,996
32.92,1.38,2.68,1.28,259.3,2.52,997
33.2,1.18,2.71,1.16,258.96,4.12,998
33.6,1.45,2.65,1.53,259.36,3.93,999
37.02,0.94,2.62,1.17,259.2,4.16,1000
35.59,0.82,2.51,1.4,259.15,4.25,1001
35.43,1.27,2.74,1.55,259.24,4.09,1002
36.94,1.23,2.11,1.1,259.51,3.85,1003
36.11,1.35,2.28,1.36,259.58,4.21,1004
39.1,1.34,1.95,1.58,259.29,3.93,1005
35.3,1.5,1.96,1.49,259.45,4.21,1006
39.28,1.19,2.1,1.68,259.05,4.27,1007
35.51,0.97,2.1,1.35,259.35,4.04,1008
36.65,1.53,2.35,1.33,259.71,3.99,1009
36.2,1.31,2.02,1.43,259.25,3.98,1010
34.86,1.22,2.52,1.63,229.36,3.89,1011
37.51,1.12,1.98,1.49,259.1,3.34,1012
36.76,0.99,2.05,1.41,259.32,3.82,1013
35.67,1.23,2.19,1.39,259.48,2.92,1014
39.42,1.23,1.72,1.47,259.3,3.25,1015
35.94,1.37,2.31,1.59,259.35,3.47,1016
35.48,1.39,2.1,1.28,259.57,3.45,1017
38.62,1.04,2.1,1.46,259.38,3.58,1018
36.06,1.47,2.02,1.6,319.25,3.42,1019
34.51,1.52,2.09,1.71,319.38,3.51,1020
35.77,1.49,2.23,1.35,319.39,3.48,1021
36.26,1.09,1.92,1.52,319.3,3.33,1022
37.42,1.38,2.32,1.8,319.22,3.28,1023
37.76,1.62,2.03,1.58,319.18,3.36,1024
36.56,1.43,2.57,1.13,319.34,3.31,1025
34.93,1.74,2.18,1.6,319.05,3.24,1026
36.46,1.73,2.01,1.48,319.29,3.41,1027
38.14,1.25,2.21,1.28,319.07,2.92,1028
35.9,1.68,2.48,1.38,319.41,4.48,1029
36.14,1.57,2.41,1.56,319.17,3.38,1030
34.78,1.4,2.31,0.75,319.22,3.18,1031
30.97,1.57,2.36,1.09,319.08,3.48,1032
37.59,1.68,2.23,1.51,319.24,3.17,1033
40.08,1.48,2.16,1.4,319.11,3.78,1034
40.03,1.63,2.13,1.32,319.47,3.48,1035
38.08,1.38,2.38,1.23,319.03,3.32,1036
33.49,1.61,2.18,1.31,319.26,3.55,1037
34.64,1.25,2.46,1.24,319.08,3.91,1038
40.08,1.55,2.16,1.5,319.61,3.46,1039
36.42,1.68,2.13,1.58,318.99,3.42,1040
35.52,1.62,2.57,1.14,319.5,3.33,1041
29.93,1.79,2.18,1.14,319.26,3.72,1042
33.91,1.61,2.2,1.19,318.92,3.69,1043
34.16,1.6,2.08,1.06,319.48,3.56,1044
31.17,1.78,2.4,1.5,319.18,3.47,1045
34.81,1.62,1.97,1.27,319.14,3.64,1046
34.53,1.58,2.22,1.47,264.71,3.49,1047
29.24,1.78,2.24,1.31,265.09,3.39,1048
31.43,1.38,2.23,1.78,264.74,3.57,1049
32.97,1.64,2.14,1.42,264.43,3.54,1050
28.03,1.43,2.87,1.24,264.86,3.48,1051
31.77,1.06,2.91,1.35,264.7,4.53,1052
30.61,1.19,3.17,1.16,264.92,3.78,1053
31.44,1.11,2.78,1.83,264.75,4.32,1054
33.64,0.93,3.4,1.33,264.4,4.19,1055
32.73,1.29,2.71,1.3,305.52,4.34,1056
29.35,1.68,2.88,1.22,264.77,5.5,1057
33.19,1.65,2.91,1.38,264.91,4.47,1058
30.62,1.2,3.13,1.12,264.8,4.13,1059
31.21,1.2,2.64,1.43,264.76,4.15,1060
32.71,1.25,2.82,1.34,265.13,4.4,1061
29.71,1.49,3.11,1.3,264.83,3.96,1062
34.18,1.03,2.77,1.5,264.86,3.85,1063
30.03,1.34,3.08,1.33,264.86,4.27,1064
31.07,1.36,2.87,1.21,264.94,4.39,1065
31.24,1.15,2.88,0.94,264.62,3.89,1066
35.61,1.3,2.98,1.18,264.58,4.86,1067
33.56,1.14,3.02,1.16,264.86,4.36,1068
30.91,1.68,3.26,1.31,264.64,4.5,1069
45.59,1.46,3.04,0.8,264.65,3.97,1070
45.84,1.18,3.28,0.94,264.42,4.32,1071
45.93,1.07,2.68,1.23,264.77,4.23,1072
45.6,1.31,2.85,1.41,264.55,4.13,1073
46.03,0.92,2.78,1.09,264.77,4.03,1074
45.63,1.22,2.77,1.15,333.75,3.68,1075
45.92,1.43,2.71,1.32,306.56,3.84,1076
45.77,1.43,2.34,1.35,317.99,3.49,1077
45.7,1.39,2.8,1.46,324.42,4.01,1078
45.61,1.24,2.7,1.46,321.38,3.63,1079
45.57,1.41,2.33,1.29,308.09,3.44,1080
45.77,1.06,3.48,1.45,322.77,3.65,1081
45.81,1.38,2.66,1.4,320.5,3.81,1082
45.84,1.05,2.82,1.48,298.4,3.57,1083
45.77,1.4,2.43,1.07,317.76,3.59,1084
45.51,1.53,2.31,1.42,324.3,3.88,1085
45.62,1.37,2.58,1.49,309.3,3.7,1086
45.65,1.07,2.16,1.35,316.21,3.5,1087
45.77,1.52,2.54,1.1,303.1,3.47,1088
46.0,1.2,2.71,1.36,332.84,3.63,1089
45.82,1.69,2.63,1.62,314.64,3.45,1090
45.55,1.05,2.37,1.47,324.59,3.66,1091
45.68,1.74,2.97,1.08,316.78,3.3,1092
35.96,1.35,2.86,1.55,311.56,3.41,1093
40.74,1.31,2.6,1.28,360.05,3.44,1094
41.08,1.31,2.63,1.56,295.69,3.61,1095
41.05,1.39,2.44,1.43,314.3,3.35,1096
43.53,1.24,2.96,1.34,303.12,2.79,1097
40.48,1.26,3.04,1.28,311.49,3.45,1098
32.95,1.07,2.04,1.3,303.36,3.42,1099
39.15,1.33,1.98,1.49,313.11,2.78,1100
37.77,1.26,2.03,1.69,316.34,3.06,1101
37.21,1.26,2.17,1.47,312.19,3.28,1102
39.44,1.31,2.43,1.39,284.21,3.2,1103
40.68,1.58,2.08,1.53,256.44,3.48,1104
39.0,1.12,1.9,1.48,265.09,3.14,1105
21.29,1.06,2.19,1.4,304.85,3.49,1106
42.39,1.36,2.04,1.42,267.97,3.09,1107
39.68,1.58,2.66,1.56,238.86,3.29,1108
34.94,1.54,2.34,1.64,243.72,3.06,1109
44.31,1.19,2.02,1.54,261.37,3.42,1110
38.5,1.43,2.16,1.51,250.25,2.73,1111
37.68,1.22,2.33,1.46,248.21,3.1,1112
37.27,1.16,2.29,1.47,256.6,3.09,1113
36.99,1.48,2.06,1.6,268.17,2.86,1114
39.48,1.18,2.29,1.51,234.17,3.31,1115
42.43,1.29,2.06,1.28,263.47,3.58,1116
42.7,1.42,2.14,1.53,249.97,3.77,1117
43.35,1.33,2.27,1.85,256.38,4.13,1118
43.3,1.23,2.05,1.27,247.67,4.23,1119
41.97,1.17,1.95,1.71,266.88,4.63,1120
43.92,1.43,2.13,1.62,273.24,4.13,1121
43.4,1.38,1.89,1.66,275.98,3.91,1122
44.71,0.87,2.41,1.43,257.71,4.16,1123
41.09,0.8,2.41,1.48,265.67,3.95,1124
43.14,1.45,2.4,1.56,258.22,3.94,1125
43.15,1.06,2.33,1.59,262.68,3.75,1126
41.16,1.02,2.33,1.48,250.61,4.12,1127
44.32,1.35,2.39,1.55,262.0,4.13,1128
43.66,1.46,2.44,1.91,249.17,3.83,1129
44.17,1.3,2.35,1.95,247.87,4.02,1130
43.7,1.31,2.45,1.16,269.83,4.3,1131
42.74,1.36,2.56,1.12,269.78,3.99,1132
42.58,1.32,2.47,1.52,269.69,3.96,1133
41.92,1.31,2.46,1.14,269.53,4.04,1134
44.17,0.98,2.47,0.81,269.6,4.46,1135
42.83,1.18,2.53,1.59,269.75,4.59,1136
42.37,1.2,2.65,1.27,269.25,4.21,1137
40.76,1.53,2.41,1.22,269.64,3.91,1138
40.46,1.25,2.34,1.08,269.64,4.08,1139
39.66,1.49,2.51,0.94,269.52,4.14,1140
38.11,1.26,2.59,1.03,269.25,3.94,1141
40.37,1.51,2.66,1.18,269.64,4.34,1142
39.57,1.11,2.24,1.66,269.75,3.78,1143
41.3,1.41,2.51,0.94,269.83,4.29,1144
40.43,1.15,2.53,1.36,270.0,3.96,1145
40.69,1.41,2.46,1.12,270.0,4.29,1146
39.86,1.2,2.58,1.17,228.26,4.08,1147
39.58,1.02,2.58,1.53,269.83,3.95,1148
40.29,1.39,2.69,1.25,269.52,4.22,1149
39.88,1.0,2.85,1.14,269.49,3.97,1150
40.67,1.53,2.67,0.96,269.63,3.9,1151
39.51,1.47,2.83,0.97,269.87,3.96,1152
40.63,1.31,2.76,1.25,269.78,4.41,1153
41.03,1.15,2.18,1.12,303.26,4.26,1154
39.94,1.11,2.6,0.88,269.61,4.24,1155
40.78,1.46,2.83,1.26,269.29,4.2,1156
47.11,1.28,2.57,1.45,269.75,3.92,1157
39.24,1.04,2.41,1.04,269.71,4.11,1158
40.43,1.37,2.61,1.41,345.0,4.07,1159
40.57,1.3,2.56,1.21,345.62,3.81,1160
42.26,1.37,2.55,1.26,345.26,4.06,1161
28.68,1.27,2.62,1.31,345.35,4.58,1162
29.81,1.19,2.82,1.05,345.26,3.48,1163
30.23,1.11,2.77,1.45,345.25,4.21,1164
31.85,1.14,3.09,1.34,345.51,4.51,1165
30.54,1.36,2.89,1.1,344.9,3.62,1166
28.92,1.38,2.66,1.47,345.18,3.64,1167
31.78,1.12,2.63,1.22,345.38,2.61,1168
36.85,1.16,2.23,1.28,345.3,3.94,1169
34.05,1.34,2.87,1.45,345.24,4.37,1170
32.94,1.31,2.4,1.44,345.2,3.95,1171
31.58,1.18,2.57,1.4,345.04,4.9,1172
32.54,1.34,2.45,1.24,345.15,4.21,1173
32.76,1.29,2.31,1.21,345.09,4.82,1174
32.4,1.15,2.52,1.32,345.66,4.56,1175
30.44,1.33,2.82,1.31,355.11,4.84,1176
25.66,1.35,2.79,1.36,345.56,4.06,1177
30.61,1.23,2.5,1.25,345.49,4.51,1178
31.34,0.96,2.68,1.16,345.09,4.94,1179
33.67,1.55,1.73,1.17,345.66,4.01,1180
31.04,1.72,2.52,1.26,345.31,3.57,1181
27.25,1.14,2.43,0.98,345.17,4.36,1182
32.03,1.12,2.22,1.22,345.12,3.72,1183
33.3,1.24,2.34,1.02,345.3,4.65,1184
29.35,1.39,2.5,1.1,345.06,4.57,1185
32.79,1.39,2.23,1.13,345.4,4.26,1186
23.38,1.19,2.2,1.16,345.28,4.46,1187
32.04,1.36,2.63,0.93,345.38,4.21,1188
31.91,1.51,2.72,1.38,345.25,4.05,1189
33.13,1.36,2.62,1.15,345.23,3.76,1190
31.6,1.29,2.51,1.25,345.19,4.42,1191
36.41,1.27,2.33,1.11,345.16,4.1,1192
29.04,1.55,2.46,1.25,345.14,4.01,1193
27.95,1.39,2.44,1.11,345.27,4.17,1194
31.65,0.83,2.36,1.32,345.63,3.36,1195
28.45,1.21,2.79,2.23,345.18,4.15,1196
31.21,1.14,2.6,0.89,345.26,4.41,1197
28.9,1.16,2.55,1.48,345.24,4.24,1198
29.99,1.86,2.74,1.0,345.34,4.48,1199
27.26,1.45,2.58,1.55,345.3,4.28,1200
32.23,1.14,2.63,1.45,345.35,4.81,1201
32.46,1.25,2.49,1.16,345.39,4.02,1202
