response_time,norm_time
0.242,589.683
0.209,590.008
0.222,590.44
0.208,590.657
0.214,591.121
0.244,591.533
0.223,591.876
0.248,592.369
0.207,592.755
0.236,593.351
0.232,593.674
0.228,593.918
0.226,594.231
0.229,594.531
0.214,594.915
0.214,595.175
0.226,595.494
0.245,595.931
0.229,596.321
0.22,596.659
0.238,597.033
0.218,597.333
0.227,597.778
0.216,598.174
0.216,598.32
0.227,598.573
0.215,598.925
0.224,599.33
0.216,599.594
0.207,600.002
0.223,600.343
0.21,600.728
0.235,601.118
0.23,601.486
0.231,601.916
0.217,602.291
0.218,602.525
0.207,602.73
0.217,603.212
0.224,603.564
0.204,603.745
0.235,604.009
0.238,604.488
0.222,604.887
0.248,605.339
0.197,605.603
0.208,606.058
0.22,606.584
0.231,606.866
0.224,607.225
0.243,607.499
0.2,607.779
0.216,608.121
0.222,608.525
0.226,608.773
0.237,609.07
0.221,609.377
0.232,609.607
0.23,610.001
0.224,610.397
0.21,610.866
0.242,611.067
0.225,611.336
0.221,611.698
0.222,612.044
0.214,612.235
0.225,612.725
0.24,613.089
0.217,613.365
0.243,613.886
0.217,614.196
0.231,614.609
0.234,614.929
0.208,615.263
0.223,615.695
0.226,616.099
0.227,616.377
0.227,616.747
0.214,616.96
0.209,617.14
0.246,617.532
0.242,617.99
0.242,618.201
0.225,618.655
0.232,619.091
0.261,619.384
0.22,619.736
0.233,620.227
0.225,620.532
0.243,620.855
0.236,621.182
0.231,621.659
0.238,621.999
0.225,622.434
0.206,622.702
0.228,623.071
0.247,623.35
0.226,623.525
0.245,623.786
0.234,624.168
0.235,624.536
0.244,624.932
0.225,625.3
0.234,625.678
0.236,625.803
0.226,626.188
0.234,626.592
0.219,626.813
0.237,627.141
0.243,627.432
0.211,627.78
0.208,628.14
0.221,628.452
0.236,628.713
0.24,629.088
0.216,629.364
0.221,629.77
0.21,630.038
0.224,630.476
0.239,631.001
0.225,631.274
0.246,631.659
0.206,631.885
0.231,632.105
0.222,632.326
0.237,632.498
0.223,632.71
0.225,633.008
0.229,633.339
0.231,633.75
0.241,634.115
0.237,634.513
0.207,634.794
0.237,635.065
0.218,635.402
0.213,635.826
0.218,636.091
0.227,636.473
0.243,636.925
0.226,637.294
0.235,637.685
0.224,638.01
0.235,638.319
0.223,638.653
0.237,639.049
0.21,639.39
0.206,639.833
0.212,640.106
0.218,640.554
0.243,640.906
0.225,641.301
0.222,641.733
0.222,642.157
0.227,642.429
0.217,642.684
0.229,643.095
0.216,643.496
0.227,643.765
0.239,644.179
0.235,644.57
0.217,644.825
0.22,645.163
0.226,645.441
0.228,645.811
0.21,646.056
0.216,646.444
0.229,646.936
0.229,647.023
0.254,647.261
0.253,647.598
0.235,648.003
0.212,648.327
0.227,648.632
0.22,648.862
0.227,649.42
0.233,649.87
0.223,650.265
0.219,650.451
0.202,650.754
0.261,650.972
0.236,651.269
0.217,651.481
0.232,651.88
0.21,652.263
0.211,652.639
0.216,652.972
0.256,653.225
0.233,653.485
0.215,653.787
0.24,654.197
0.228,654.651
0.227,655.07
0.258,655.386
0.23,655.716
0.223,656.219
0.217,656.613
0.211,656.918
0.217,657.17
0.228,657.45
0.221,657.659
0.235,658.032
0.237,658.478
0.25,658.85
0.227,659.171
0.201,659.489
0.243,659.848
0.22,660.343
0.22,660.741
0.227,660.885
0.234,661.315
0.226,661.541
0.225,661.939
0.245,662.318
0.227,662.598
0.213,662.893
0.212,663.093
0.228,663.547
0.225,663.914
0.242,664.273
0.238,664.757
0.234,665.071
0.227,665.418
0.246,665.675
0.212,665.933
0.221,666.287
0.228,666.482
0.229,666.733
0.227,667.182
0.22,667.432
0.211,667.86
0.228,668.195
0.21,668.503
0.223,669.115
0.241,669.438
0.216,669.783
0.235,670.117
0.246,670.493
0.247,670.905
0.219,671.278
0.235,671.663
0.23,672.011
0.231,672.355
0.207,672.531
0.227,672.979
0.244,673.336
0.229,673.756
0.232,674.098
0.232,674.47
0.255,674.819
0.224,675.2
0.224,675.692
0.216,675.964
0.226,676.46
0.233,676.766
0.244,677.03
0.23,677.335
0.244,677.7
0.237,678.234
0.218,678.598
0.223,678.983
0.227,679.466
0.231,679.844
0.22,680.14
0.23,680.479
0.23,680.903
0.233,681.167
0.207,681.326
0.239,681.735
0.227,682.019
0.24,682.456
0.223,682.677
0.238,682.977
0.229,683.474
0.202,683.897
0.234,684.39
0.221,684.733
0.238,685.171
0.221,685.325
0.239,685.568
0.217,685.723
0.222,686.081
0.241,686.536
0.224,686.94
0.214,687.075
0.208,687.464
0.217,687.863
0.241,688.163
0.238,688.593
0.238,688.973
0.236,689.329
0.207,689.649
0.232,690.144
0.232,690.534
0.216,690.856
0.212,691.148
0.234,691.431
0.246,691.655
0.227,692.291
0.204,692.741
0.219,693.145
0.236,693.457
0.236,693.848
0.235,694.356
0.233,694.639
0.231,695.032
0.223,695.526
0.23,695.94
0.24,696.311
0.227,696.589
0.225,696.976
0.231,697.232
0.231,697.605
0.232,698.008
0.232,698.275
0.223,698.689
0.209,699.021
0.243,699.497
0.234,699.85
0.22,700.132
0.25,700.366
0.235,700.628
0.233,700.945
0.22,701.236
0.228,701.592
0.23,702.048
0.215,702.465
0.228,702.749
0.226,703.156
0.249,703.6
0.232,703.748
0.224,704.074
0.241,704.302
0.218,704.6
0.234,704.937
0.232,705.215
0.232,705.592
0.24,705.828
0.22,706.165
0.208,706.546
0.21,706.851
0.209,707.136
0.214,707.433
0.206,707.749
0.218,708.16
0.225,708.513
0.215,708.846
0.227,709.283
0.21,709.697
0.234,709.89
0.224,710.294
0.239,710.504
0.25,710.801
0.23,711.248
0.222,711.595
0.217,712.007
0.225,712.22
0.216,712.573
0.209,713.073
0.233,713.485
0.21,713.819
0.223,714.141
0.248,714.459
0.224,714.905
0.239,715.184
0.229,715.446
0.243,715.773
0.244,716.084
0.227,716.384
0.23,716.726
0.256,717.099
0.232,717.36
0.211,717.666
0.236,717.873
0.215,718.533
0.221,718.803
0.226,719.084
0.235,719.435
0.212,719.774
0.207,720.013
0.25,720.491
0.236,720.833
0.224,721.008
0.213,721.363
0.238,721.539
0.232,721.747
0.224,722.174
0.222,722.522
0.208,722.898
0.246,723.069
0.226,723.524
0.231,723.964
0.21,724.27
0.23,724.693
0.251,724.923
0.218,725.118
0.255,725.44
0.228,725.845
0.237,726.057
0.228,726.302
0.233,726.606
0.239,726.936
0.226,727.302
0.23,727.643
0.207,728.04
0.238,728.49
0.226,728.817
0.237,729.24
0.22,729.779
0.233,730.151
0.22,730.513
0.205,730.679
0.227,730.988
0.224,731.359
0.234,731.723
0.213,732.131
0.218,732.356
0.242,732.929
0.208,733.347
0.207,733.872
0.219,734.22
0.244,734.534
0.234,734.801
0.202,735.174
0.225,735.45
0.232,735.925
0.246,736.204
0.213,736.502
0.217,736.891
0.219,737.166
0.226,737.443
0.214,737.934
0.212,738.225
0.231,738.588
0.242,739.054
0.228,739.426
0.214,739.76
