core1,core2,core3,core4,mem,gpu,norm_ex_time
59.63,56.41,27.53,21.96,195.41,3.82,688
60.66,56.82,27.72,21.6,193.94,3.56,689
61.17,55.16,27.16,22.43,184.54,3.95,690
56.21,56.29,28.53,20.96,191.0,3.8,691
55.7,57.5,23.9,21.87,222.61,3.63,692
55.45,54.74,30.29,21.28,212.65,3.09,693
55.52,53.96,27.72,20.62,195.16,3.4,694
65.32,55.15,27.66,22.45,183.55,3.67,695
58.35,53.94,29.24,23.39,199.55,3.49,696
55.73,54.53,25.83,21.14,207.07,3.71,697
52.81,57.87,24.52,18.02,224.4,3.47,698
60.38,56.17,28.55,22.0,215.91,3.86,699
59.8,58.15,26.89,20.98,198.73,4.04,700
55.93,52.93,25.45,22.43,215.75,2.64,701
48.88,58.0,26.21,23.85,172.86,3.71,702
53.71,61.19,24.91,23.22,184.68,3.7,703
45.47,56.83,23.45,22.99,209.58,3.84,704
53.45,59.35,23.37,22.18,206.07,3.63,705
35.92,56.34,25.66,22.06,207.89,3.74,706
52.86,56.17,29.05,21.8,209.75,3.46,707
53.1,57.89,25.51,21.7,210.66,3.55,708
59.63,57.25,21.21,21.98,154.03,4.02,709
77.24,59.2,27.7,16.47,210.81,3.57,710
75.46,57.3,24.95,22.81,209.29,3.81,711
75.8,58.58,28.26,21.92,210.78,3.72,712
75.1,60.25,27.9,21.75,209.03,3.72,713
76.03,56.55,27.23,22.19,208.34,3.29,714
75.55,56.04,25.97,22.01,208.19,3.84,715
75.42,57.82,29.21,23.23,210.58,3.51,716
75.26,56.66,25.02,21.99,210.2,3.58,717
76.08,55.91,19.94,23.69,208.03,3.55,718
76.73,58.32,20.13,22.01,209.98,3.79,719
74.9,57.15,20.71,20.74,208.33,3.78,720
76.6,58.15,20.3,22.34,210.21,3.61,721
65.38,66.29,20.39,21.71,206.07,3.56,722
76.36,56.97,20.3,20.89,208.08,3.54,723
76.59,59.49,19.56,22.4,210.22,3.62,724
75.34,59.81,21.36,20.77,207.46,3.36,725
76.44,56.8,21.16,20.58,208.88,3.44,726
75.72,54.58,20.51,21.59,209.13,3.38,727
76.31,58.7,20.44,21.97,211.04,3.62,728
76.08,54.53,18.75,19.67,209.7,3.88,729
75.74,61.18,20.67,21.91,236.79,3.5,730
74.33,58.36,19.16,20.7,210.25,3.48,731
75.65,55.63,20.07,21.88,200.97,3.26,732
75.28,59.3,19.73,20.41,195.95,3.05,733
75.82,53.71,20.12,22.15,197.7,3.05,734
76.97,58.79,19.93,20.94,201.53,2.7,735
71.06,58.16,20.68,22.36,199.1,2.86,736
71.1,55.88,20.7,21.59,198.65,2.34,737
71.19,60.17,19.94,23.29,194.77,2.88,738
70.99,55.27,27.28,21.91,198.98,3.52,739
70.94,55.08,20.93,22.15,192.74,3.31,740
70.85,56.66,25.32,19.77,203.76,3.38,741
70.95,57.43,21.54,21.55,207.96,0.56,742
71.09,60.99,24.04,21.58,197.61,3.58,743
70.79,59.99,25.11,22.2,208.78,2.8,744
71.04,60.22,28.48,21.76,203.85,2.83,745
71.16,59.94,26.78,18.6,199.75,3.25,746
70.93,60.31,25.16,18.62,202.03,2.8,747
70.83,60.07,25.69,18.64,191.97,3.18,748
71.08,70.51,18.8,18.67,208.07,2.72,749
70.79,60.09,16.49,18.64,199.02,3.23,750
70.98,60.35,32.44,18.64,202.45,2.75,751
70.92,60.29,26.64,18.8,203.07,2.66,752
70.99,60.02,27.11,18.48,197.49,3.33,753
70.72,60.1,29.53,18.59,201.61,3.85,754
70.85,60.49,26.82,18.99,213.73,3.95,755
71.15,60.21,26.85,18.56,192.49,3.77,756
71.11,60.02,17.72,18.73,202.94,3.91,757
70.82,59.87,22.14,18.72,196.7,4.3,758
70.79,60.19,26.73,18.45,194.46,4.02,759
70.56,60.24,22.38,18.56,137.21,4.0,760
70.71,60.13,24.05,18.73,136.65,3.71,761
76.43,60.07,22.89,18.7,136.84,3.9,762
76.59,60.15,23.27,18.83,136.84,4.02,763
76.41,62.63,23.16,18.33,137.1,3.81,764
76.53,62.39,24.72,18.5,137.07,4.01,765
76.8,62.88,22.37,18.79,137.11,4.19,766
76.62,63.62,22.96,18.86,137.05,4.0,767
76.81,62.53,23.95,18.7,136.61,3.78,768
76.42,62.96,21.83,21.83,137.04,3.99,769
76.53,63.0,23.23,24.81,128.5,3.87,770
76.72,62.73,22.49,24.64,136.7,3.87,771
76.6,63.05,23.12,20.72,136.88,3.66,772
76.65,62.52,23.16,23.12,136.92,4.25,773
76.79,63.08,19.39,19.46,137.09,3.85,774
76.65,61.75,23.45,22.45,136.93,4.16,775
76.6,62.48,23.13,20.27,136.99,3.82,776
76.55,63.27,23.37,23.55,136.72,3.78,777
76.68,62.89,25.3,20.74,137.05,4.0,778
76.52,62.96,22.32,21.15,136.78,3.95,779
76.76,62.82,23.54,22.37,136.82,4.41,780
76.63,62.85,21.35,21.25,136.93,3.93,781
76.44,62.31,22.96,23.63,136.68,3.94,782
76.51,62.88,22.54,24.49,136.91,4.14,783
76.67,65.74,25.82,22.63,136.91,4.05,784
76.57,65.8,23.55,21.38,137.16,4.0,785
76.62,65.49,23.49,22.7,136.69,3.95,786
76.61,65.58,21.96,25.12,136.98,4.27,787
77.47,65.48,23.39,23.3,206.25,4.33,788
77.51,70.1,24.01,18.29,206.65,3.94,789
77.79,65.55,24.17,23.7,206.91,4.1,790
77.37,65.18,21.92,21.91,204.62,3.96,791
77.64,65.41,23.5,24.86,209.06,3.96,792
77.56,65.57,25.37,23.69,215.42,4.06,793
77.23,65.79,22.49,22.37,206.66,3.93,794
77.17,65.59,21.49,24.27,207.31,4.2,795
77.62,65.37,24.14,25.68,213.38,3.75,796
77.09,65.34,23.59,24.54,213.38,3.86,797
77.37,65.45,24.74,23.89,212.5,3.49,798
77.23,65.43,24.2,23.69,209.38,3.9,799
77.0,65.44,24.17,23.93,218.07,3.93,800
77.59,65.36,25.1,24.89,199.91,3.73,801
77.44,56.22,21.51,26.08,211.11,3.57,802
77.24,65.65,20.79,25.0,211.15,3.66,803
77.17,60.74,18.59,24.28,203.99,3.52,804
77.75,66.34,20.31,24.89,200.2,3.56,805
77.46,60.64,20.93,24.06,206.6,3.75,806
77.43,60.8,15.57,24.99,216.93,3.74,807
77.43,60.73,18.56,26.15,209.23,3.68,808
77.23,61.06,22.67,26.43,209.68,3.54,809
77.16,60.79,19.86,23.17,209.59,3.58,810
77.38,60.9,22.43,26.92,219.14,3.65,811
77.26,60.93,17.6,24.12,209.79,4.06,812
77.25,61.24,20.66,25.74,212.4,3.65,813
73.03,60.75,16.29,23.51,215.38,3.84,814
71.47,60.76,20.17,18.2,211.8,3.54,815
68.59,60.96,22.98,19.99,174.07,3.57,816
71.17,60.78,21.49,18.39,160.33,3.42,817
70.98,60.88,19.3,20.45,180.53,3.48,818
70.7,60.5,24.18,20.42,168.03,3.62,819
